# k_step gamma S_color
26 7.100000e-03 3.942000e-02
23 8.920000e-03 4.330000e-02
20 1.206000e-02 1.612000e-02
18 1.286000e-02 1.016000e-02
17 1.392000e-02 5.440000e-03
16 1.594000e-02 2.300000e-03
15 1.642000e-02 7.240000e-03
1000 4.000000e-05 1.207000e-01
100 1.340000e-03 9.848000e-02
65 2.820000e-03 8.950000e-02
50 3.340000e-03 9.460000e-02
40 3.980000e-03 8.278000e-02
30 6.640000e-03 7.474000e-02
26 7.500000e-03 6.990000e-02
23 9.260000e-03 4.176000e-02
20 1.106000e-02 4.744000e-02
18 1.284000e-02 2.228000e-02
17 1.398000e-02 8.040000e-03
16 1.534000e-02 4.960000e-03
15 1.648000e-02 4.140000e-03
1000 2.000000e-05 1.187600e-01
100 1.380000e-03 1.023400e-01
65 2.760000e-03 9.668000e-02
50 3.280000e-03 9.186000e-02
40 5.380000e-03 7.880000e-02
30 6.920000e-03 6.598000e-02
26 8.340000e-03 4.910000e-02
23 8.640000e-03 6.566000e-02
20 1.168000e-02 5.340000e-03
18 1.274000e-02 1.470000e-02
17 1.482000e-02 7.800000e-03
16 1.492000e-02 7.700000e-03
15 1.664000e-02 4.120000e-03
1000 4.000000e-05 1.176600e-01
100 1.240000e-03 1.050800e-01
65 1.860000e-03 9.832000e-02
50 3.660000e-03 9.510000e-02
40 4.960000e-03 5.544000e-02
30 5.960000e-03 8.002000e-02
26 7.520000e-03 6.310000e-02
23 1.006000e-02 5.528000e-02
20 1.084000e-02 5.294000e-02
18 1.320000e-02 7.620000e-03
17 1.418000e-02 3.640000e-03
16 1.522000e-02 1.048000e-02
15 1.714000e-02 2.240000e-03
1000 4.000000e-05 1.300600e-01
100 1.360000e-03 1.059200e-01
65 2.120000e-03 1.063000e-01
50 3.200000e-03 9.824000e-02
40 4.560000e-03 7.940000e-02
30 6.580000e-03 6.462000e-02
26 8.840000e-03 4.804000e-02
23 9.820000e-03 4.634000e-02
20 1.064000e-02 4.204000e-02
18 1.288000e-02 2.430000e-02
17 1.366000e-02 7.060000e-03
16 1.552000e-02 3.440000e-03
15 1.634000e-02 5.420000e-03
1000 8.000000e-05 1.220600e-01
100 1.460000e-03 1.051800e-01
65 2.620000e-03 9.456000e-02
50 3.400000e-03 9.500000e-02
40 4.720000e-03 8.890000e-02
30 6.180000e-03 4.922000e-02
26 7.240000e-03 5.888000e-02
23 8.940000e-03 5.546000e-02
20 1.118000e-02 1.656000e-02
18 1.214000e-02 3.240000e-02
17 1.424000e-02 1.216000e-02
16 1.580000e-02 1.840000e-03
15 1.680000e-02 2.380000e-03
1000 6.000000e-05 1.206400e-01
100 1.380000e-03 1.075600e-01
65 2.420000e-03 1.055400e-01
50 3.680000e-03 9.434000e-02
40 4.760000e-03 7.002000e-02
30 6.460000e-03 6.546000e-02
26 8.420000e-03 4.134000e-02
23 9.680000e-03 3.648000e-02
20 1.094000e-02 8.060000e-03
18 1.272000e-02 5.920000e-03
17 1.424000e-02 5.760000e-03
16 1.374000e-02 3.800000e-03
15 1.690000e-02 1.580000e-03
1000 6.000000e-05 1.334000e-01
100 1.360000e-03 1.052400e-01
65 2.360000e-03 9.524000e-02
50 3.560000e-03 9.526000e-02
40 4.400000e-03 8.642000e-02
30 6.820000e-03 7.540000e-02
26 8.100000e-03 6.510000e-02
23 9.380000e-03 4.216000e-02
20 1.102000e-02 1.038000e-02
18 1.336000e-02 5.600000e-03
17 1.384000e-02 4.980000e-03
16 1.492000e-02 2.660000e-03
15 1.542000e-02 4.020000e-03
1000 4.000000e-05 1.226200e-01
100 1.280000e-03 1.045400e-01
65 2.240000e-03 1.025800e-01
50 3.280000e-03 9.660000e-02
40 4.760000e-03 7.602000e-02
30 6.360000e-03 6.500000e-02
26 7.960000e-03 5.906000e-02
23 9.700000e-03 2.396000e-02
20 1.196000e-02 1.944000e-02
18 1.362000e-02 8.340000e-03
17 1.342000e-02 3.400000e-03
16 1.444000e-02 4.880000e-03
15 1.640000e-02 3.140000e-03
1000 1.200000e-04 1.266400e-01
100 1.460000e-03 1.074200e-01
65 2.500000e-03 9.724000e-02
50 3.240000e-03 8.584000e-02
40 4.600000e-03 8.360000e-02
30 6.940000e-03 6.384000e-02
26 7.980000e-03 4.896000e-02
23 8.740000e-03 2.230000e-02
20 1.134000e-02 2.666000e-02
18 1.342000e-02 4.940000e-03
17 1.370000e-02 4.360000e-03
16 1.466000e-02 4.740000e-03
15 1.542000e-02 4.400000e-03
1000 4.000000e-05 1.211800e-01
100 1.340000e-03 1.019800e-01
65 2.380000e-03 9.282000e-02
50 3.580000e-03 9.202000e-02
40 4.440000e-03 7.612000e-02
30 6.140000e-03 7.552000e-02
26 8.260000e-03 5.080000e-02
23 9.540000e-03 5.006000e-02
20 1.132000e-02 3.288000e-02
18 1.326000e-02 3.134000e-02
17 1.394000e-02 1.508000e-02
16 1.506000e-02 4.780000e-03
15 1.620000e-02 3.220000e-03
1000 4.000000e-05 1.234800e-01
100 1.300000e-03 1.077400e-01
65 2.300000e-03 1.012400e-01
50 3.180000e-03 8.468000e-02
40 4.240000e-03 7.966000e-02
30 6.540000e-03 6.866000e-02
26 7.920000e-03 6.330000e-02
23 9.080000e-03 1.000000e-02
20 1.096000e-02 3.446000e-02
18 1.252000e-02 8.960000e-03
17 1.410000e-02 6.460000e-03
16 1.502000e-02 1.116000e-02
15 1.682000e-02 3.780000e-03
1000 8.000000e-05 1.221600e-01
100 1.380000e-03 9.944000e-02
65 2.120000e-03 1.032200e-01
50 3.980000e-03 9.178000e-02
40 4.780000e-03 6.492000e-02
30 6.780000e-03 7.438000e-02
26 8.200000e-03 5.798000e-02
23 9.220000e-03 5.600000e-02
20 1.128000e-02 3.404000e-02
18 1.292000e-02 3.748000e-02
17 1.420000e-02 4.600000e-03
16 1.472000e-02 4.100000e-03
15 1.738000e-02 2.880000e-03
1000 6.000000e-05 1.267000e-01
100 1.320000e-03 1.017000e-01
65 2.600000e-03 9.734000e-02
50 3.800000e-03 6.316000e-02
40 4.400000e-03 6.550000e-02
30 6.720000e-03 5.142000e-02
26 7.800000e-03 6.216000e-02
23 8.720000e-03 4.624000e-02
20 1.172000e-02 3.950000e-02
18 1.356000e-02 6.200000e-03
17 1.420000e-02 5.180000e-03
16 1.606000e-02 3.540000e-03
15 1.700000e-02 3.560000e-03
1000 8.000000e-05 1.236200e-01
100 1.600000e-03 1.101400e-01
65 2.460000e-03 9.212000e-02
50 3.140000e-03 9.062000e-02
40 4.280000e-03 8.784000e-02
30 7.180000e-03 7.120000e-02
26 8.240000e-03 5.394000e-02
23 1.026000e-02 3.396000e-02
20 1.126000e-02 5.744000e-02
18 1.278000e-02 1.494000e-02
17 1.354000e-02 3.600000e-03
16 1.556000e-02 1.508000e-02
15 1.684000e-02 2.840000e-03
1000 6.000000e-05 1.236200e-01
100 1.140000e-03 1.050400e-01
65 2.420000e-03 1.052000e-01
50 3.140000e-03 7.264000e-02
40 4.440000e-03 8.104000e-02
30 7.720000e-03 6.938000e-02
26 7.640000e-03 5.942000e-02
23 9.440000e-03 3.474000e-02
20 1.128000e-02 1.662000e-02
18 1.302000e-02 1.042000e-02
17 1.298000e-02 7.660000e-03
16 1.522000e-02 6.780000e-03
15 1.712000e-02 6.400000e-03
1000 2.000000e-05 1.217400e-01
100 1.360000e-03 1.037200e-01
65 2.440000e-03 9.162000e-02
50 3.920000e-03 8.768000e-02
40 4.240000e-03 7.426000e-02
30 6.880000e-03 6.408000e-02
26 7.760000e-03 5.392000e-02
23 9.580000e-03 4.920000e-02
20 1.168000e-02 1.500000e-02
18 1.322000e-02 1.640000e-03
17 1.418000e-02 5.280000e-03
16 1.506000e-02 1.062000e-02
15 1.688000e-02 1.840000e-03
1000 4.000000e-05 1.233600e-01
100 1.280000e-03 1.112200e-01
65 2.360000e-03 1.091400e-01
50 3.380000e-03 9.202000e-02
40 4.460000e-03 8.400000e-02
30 6.360000e-03 7.558000e-02
26 7.960000e-03 6.416000e-02
23 9.580000e-03 5.134000e-02
20 1.154000e-02 1.028000e-02
18 1.252000e-02 6.060000e-03
17 1.394000e-02 5.760000e-03
16 1.594000e-02 2.100000e-03
15 1.606000e-02 1.380000e-02
1000 6.000000e-05 1.227400e-01
100 1.280000e-03 1.030600e-01
65 2.340000e-03 1.004200e-01
50 3.300000e-03 7.408000e-02
40 4.060000e-03 8.518000e-02
30 6.580000e-03 7.128000e-02
26 8.140000e-03 4.934000e-02
23 1.024000e-02 4.512000e-02
20 1.070000e-02 2.342000e-02
18 1.298000e-02 5.960000e-03
17 1.450000e-02 3.220000e-03
16 1.506000e-02 3.760000e-03
15 1.670000e-02 2.280000e-03
1000 1.000000e-04 1.269400e-01
100 1.680000e-03 1.061400e-01
65 2.460000e-03 9.498000e-02
50 3.260000e-03 9.194000e-02
40 4.940000e-03 8.572000e-02
30 6.700000e-03 6.898000e-02
26 7.600000e-03 4.900000e-02
23 9.120000e-03 5.194000e-02
20 1.142000e-02 2.274000e-02
18 1.322000e-02 6.140000e-03
17 1.456000e-02 2.900000e-03
16 1.470000e-02 3.840000e-03
15 1.688000e-02 2.080000e-03
1000 4.000000e-05 1.200200e-01
100 1.340000e-03 1.064600e-01
65 2.660000e-03 1.020600e-01
50 3.180000e-03 9.696000e-02
40 3.880000e-03 7.896000e-02
30 6.020000e-03 7.278000e-02
26 8.200000e-03 4.412000e-02
23 9.780000e-03 5.462000e-02
20 1.210000e-02 1.080000e-02
18 1.340000e-02 6.420000e-03
17 1.456000e-02 6.640000e-03
16 1.420000e-02 1.326000e-02
15 1.702000e-02 2.160000e-03
1000 4.000000e-05 1.219600e-01
100 1.180000e-03 1.017400e-01
65 2.720000e-03 9.936000e-02
50 3.380000e-03 9.468000e-02
40 5.160000e-03 7.640000e-02
30 6.960000e-03 7.218000e-02
26 8.740000e-03 7.306000e-02
23 9.380000e-03 5.430000e-02
20 1.072000e-02 2.382000e-02
18 1.398000e-02 4.840000e-03
17 1.398000e-02 6.080000e-03
16 1.474000e-02 3.400000e-03
15 1.720000e-02 2.840000e-03
1000 6.000000e-05 1.238600e-01
100 1.460000e-03 1.021800e-01
65 2.140000e-03 1.033200e-01
50 3.260000e-03 9.408000e-02
