# k_step gamma S_color
26 8.800000e-03 1.890000e-02
23 1.000000e-02 1.980000e-02
20 1.010000e-02 6.790000e-02
18 1.290000e-02 1.000000e-02
17 1.390000e-02 1.570000e-02
16 1.790000e-02 9.500000e-03
15 1.620000e-02 1.590000e-02
1000 0.000000e+00 1.328000e-01
100 1.500000e-03 1.058000e-01
65 2.600000e-03 8.570000e-02
50 3.400000e-03 1.031000e-01
40 3.800000e-03 9.930000e-02
30 6.200000e-03 7.480000e-02
26 8.500000e-03 7.260000e-02
23 9.100000e-03 5.800000e-02
20 1.180000e-02 2.050000e-02
18 1.420000e-02 2.490000e-02
17 1.350000e-02 1.100000e-02
16 1.500000e-02 1.340000e-02
15 1.600000e-02 3.200000e-03
1000 0.000000e+00 1.320000e-01
100 1.600000e-03 1.159000e-01
65 2.700000e-03 8.630000e-02
50 3.000000e-03 1.087000e-01
40 4.600000e-03 8.440000e-02
30 6.900000e-03 4.960000e-02
26 8.900000e-03 6.080000e-02
23 9.700000e-03 6.630000e-02
20 1.070000e-02 2.340000e-02
18 1.470000e-02 1.590000e-02
17 1.400000e-02 7.900000e-03
16 1.600000e-02 1.210000e-02
15 1.660000e-02 1.290000e-02
1000 1.000000e-04 1.148000e-01
100 1.400000e-03 6.490000e-02
65 1.600000e-03 9.700000e-02
50 4.100000e-03 8.050000e-02
40 4.000000e-03 6.990000e-02
30 6.000000e-03 2.440000e-02
26 7.600000e-03 5.270000e-02
23 9.500000e-03 5.220000e-02
20 1.020000e-02 2.060000e-02
18 1.270000e-02 9.400000e-03
17 1.390000e-02 5.800000e-02
16 1.850000e-02 1.550000e-02
15 1.710000e-02 1.230000e-02
1000 2.000000e-04 1.406000e-01
100 1.500000e-03 9.740000e-02
65 2.100000e-03 1.055000e-01
50 2.800000e-03 7.900000e-02
40 3.500000e-03 7.520000e-02
30 6.500000e-03 5.540000e-02
26 7.400000e-03 6.080000e-02
23 9.600000e-03 4.550000e-02
20 1.040000e-02 2.520000e-02
18 1.470000e-02 2.720000e-02
17 1.360000e-02 2.260000e-02
16 1.450000e-02 6.300000e-03
15 1.460000e-02 1.020000e-02
1000 1.000000e-04 1.183000e-01
100 1.100000e-03 1.088000e-01
65 2.700000e-03 1.022000e-01
50 4.500000e-03 8.620000e-02
40 5.100000e-03 6.890000e-02
30 6.600000e-03 5.130000e-02
26 7.300000e-03 8.540000e-02
23 9.200000e-03 6.620000e-02
20 1.190000e-02 7.200000e-03
18 1.170000e-02 1.910000e-02
17 1.440000e-02 8.240000e-02
16 1.770000e-02 2.200000e-02
15 1.660000e-02 8.500000e-03
1000 0.000000e+00 1.177000e-01
100 9.000000e-04 1.074000e-01
65 1.900000e-03 1.033000e-01
50 3.900000e-03 9.120000e-02
40 4.400000e-03 8.570000e-02
30 6.600000e-03 5.520000e-02
26 8.100000e-03 2.200000e-02
23 1.130000e-02 4.450000e-02
20 1.200000e-02 9.600000e-03
18 1.340000e-02 4.700000e-03
17 1.300000e-02 1.270000e-02
16 1.560000e-02 5.800000e-03
15 1.720000e-02 6.200000e-03
1000 0.000000e+00 1.163000e-01
100 1.300000e-03 1.351000e-01
65 2.600000e-03 1.089000e-01
50 3.500000e-03 8.090000e-02
40 4.100000e-03 7.030000e-02
30 7.800000e-03 6.860000e-02
26 8.600000e-03 6.190000e-02
23 1.140000e-02 1.230000e-02
20 1.050000e-02 3.770000e-02
18 1.300000e-02 7.700000e-03
17 1.190000e-02 2.210000e-02
16 1.670000e-02 1.430000e-02
15 1.430000e-02 9.700000e-03
1000 0.000000e+00 1.158000e-01
100 1.600000e-03 7.120000e-02
65 2.000000e-03 9.160000e-02
50 3.900000e-03 9.960000e-02
40 5.000000e-03 7.420000e-02
30 7.200000e-03 8.740000e-02
26 7.500000e-03 6.710000e-02
23 9.000000e-03 7.000000e-03
20 9.800000e-03 3.040000e-02
18 1.210000e-02 1.550000e-02
17 1.520000e-02 2.900000e-03
16 1.540000e-02 2.290000e-02
15 1.750000e-02 6.200000e-03
1000 1.000000e-04 1.464000e-01
100 1.300000e-03 1.127000e-01
65 2.700000e-03 1.067000e-01
50 3.600000e-03 9.280000e-02
40 4.600000e-03 7.810000e-02
30 6.800000e-03 7.660000e-02
26 6.700000e-03 7.280000e-02
23 8.300000e-03 3.670000e-02
20 1.230000e-02 7.500000e-03
18 1.100000e-02 1.930000e-02
17 1.250000e-02 1.120000e-02
16 1.630000e-02 1.100000e-02
15 1.490000e-02 6.500000e-03
1000 1.000000e-04 1.192000e-01
100 2.000000e-03 3.850000e-02
65 2.600000e-03 1.042000e-01
50 4.300000e-03 6.290000e-02
40 4.300000e-03 8.970000e-02
30 5.900000e-03 4.970000e-02
26 9.000000e-03 7.420000e-02
23 8.700000e-03 3.560000e-02
20 1.210000e-02 1.840000e-02
18 1.330000e-02 2.000000e-02
17 1.340000e-02 9.500000e-03
16 1.360000e-02 6.800000e-03
15 1.740000e-02 7.600000e-03
1000 0.000000e+00 1.290000e-01
100 1.200000e-03 1.057000e-01
65 2.100000e-03 1.113000e-01
50 2.900000e-03 1.030000e-01
40 5.800000e-03 7.440000e-02
30 6.700000e-03 8.540000e-02
26 8.200000e-03 6.230000e-02
23 8.800000e-03 5.170000e-02
20 1.020000e-02 8.700000e-03
18 1.290000e-02 3.010000e-02
17 1.230000e-02 2.780000e-02
16 1.550000e-02 7.700000e-03
15 1.610000e-02 1.030000e-02
1000 1.000000e-04 1.525000e-01
100 1.100000e-03 9.680000e-02
65 1.900000e-03 9.680000e-02
50 3.500000e-03 9.480000e-02
40 3.700000e-03 1.025000e-01
30 5.900000e-03 6.470000e-02
26 9.000000e-03 1.830000e-02
23 7.400000e-03 6.490000e-02
20 1.000000e-02 6.300000e-03
18 1.610000e-02 1.250000e-02
17 1.590000e-02 7.900000e-03
16 1.500000e-02 3.300000e-03
15 1.720000e-02 5.700000e-03
1000 0.000000e+00 1.077000e-01
100 1.600000e-03 9.870000e-02
65 2.300000e-03 9.070000e-02
50 3.700000e-03 9.570000e-02
40 4.000000e-03 9.050000e-02
30 6.100000e-03 3.160000e-02
26 7.300000e-03 5.650000e-02
23 9.200000e-03 5.510000e-02
20 9.800000e-03 3.720000e-02
18 1.520000e-02 3.110000e-02
17 1.490000e-02 1.110000e-02
16 1.560000e-02 3.130000e-02
15 1.650000e-02 6.100000e-03
1000 0.000000e+00 1.068000e-01
100 8.000000e-04 1.062000e-01
65 2.200000e-03 1.020000e-01
50 4.000000e-03 9.260000e-02
40 4.400000e-03 6.040000e-02
30 5.700000e-03 7.750000e-02
26 8.300000e-03 3.140000e-02
23 1.030000e-02 4.220000e-02
20 1.280000e-02 2.040000e-02
18 1.130000e-02 4.120000e-02
17 1.340000e-02 1.330000e-02
16 1.440000e-02 7.900000e-03
15 1.830000e-02 4.400000e-03
1000 1.000000e-04 1.263000e-01
100 2.000000e-03 8.430000e-02
65 2.100000e-03 1.033000e-01
50 3.400000e-03 9.910000e-02
40 3.300000e-03 9.990000e-02
30 4.900000e-03 6.980000e-02
26 6.500000e-03 6.980000e-02
23 1.030000e-02 6.330000e-02
20 1.080000e-02 4.880000e-02
18 1.360000e-02 1.270000e-02
17 1.380000e-02 1.540000e-02
16 1.580000e-02 2.600000e-03
15 1.360000e-02 7.900000e-03
1000 0.000000e+00 1.266000e-01
100 1.200000e-03 1.096000e-01
65 1.900000e-03 9.980000e-02
50 2.800000e-03 9.880000e-02
40 5.800000e-03 5.460000e-02
30 6.400000e-03 7.110000e-02
26 5.600000e-03 7.970000e-02
23 8.300000e-03 6.930000e-02
20 9.900000e-03 3.890000e-02
18 1.320000e-02 1.700000e-02
17 1.210000e-02 3.570000e-02
16 1.500000e-02 2.450000e-02
15 1.540000e-02 6.300000e-03
1000 1.000000e-04 1.492000e-01
100 1.500000e-03 9.870000e-02
65 2.500000e-03 1.052000e-01
50 3.400000e-03 9.720000e-02
40 5.100000e-03 7.040000e-02
30 5.400000e-03 6.450000e-02
26 7.200000e-03 4.290000e-02
23 9.500000e-03 6.380000e-02
20 1.030000e-02 3.700000e-02
18 1.240000e-02 2.180000e-02
17 1.390000e-02 1.430000e-02
16 1.340000e-02 5.500000e-03
15 1.600000e-02 2.120000e-02
1000 0.000000e+00 1.209000e-01
100 1.500000e-03 1.107000e-01
65 2.300000e-03 1.043000e-01
50 4.900000e-03 5.210000e-02
40 4.600000e-03 6.980000e-02
30 5.900000e-03 8.160000e-02
26 7.600000e-03 6.560000e-02
23 1.020000e-02 5.330000e-02
20 1.110000e-02 3.530000e-02
18 1.180000e-02 1.070000e-02
17 1.420000e-02 6.000000e-03
16 1.450000e-02 3.100000e-03
15 1.670000e-02 6.100000e-03
1000 0.000000e+00 1.136000e-01
100 1.300000e-03 8.860000e-02
65 2.000000e-03 8.900000e-02
50 2.800000e-03 8.550000e-02
40 3.900000e-03 9.170000e-02
30 7.600000e-03 4.810000e-02
26 8.300000e-03 4.380000e-02
23 9.700000e-03 4.040000e-02
20 1.290000e-02 9.500000e-03
18 1.410000e-02 2.500000e-02
17 1.380000e-02 3.070000e-02
16 1.330000e-02 3.530000e-02
15 1.560000e-02 2.540000e-02
1000 2.000000e-04 1.052000e-01
100 1.300000e-03 1.216000e-01
65 3.100000e-03 1.039000e-01
50 3.400000e-03 7.470000e-02
40 4.200000e-03 8.650000e-02
30 5.800000e-03 7.840000e-02
26 8.300000e-03 6.310000e-02
23 8.300000e-03 5.460000e-02
20 1.110000e-02 1.540000e-02
18 1.410000e-02 2.810000e-02
17 1.500000e-02 2.760000e-02
16 1.620000e-02 3.700000e-03
15 1.840000e-02 6.700000e-03
1000 0.000000e+00 1.148000e-01
100 1.000000e-03 9.910000e-02
65 1.900000e-03 9.490000e-02
50 3.300000e-03 1.086000e-01
40 4.500000e-03 6.780000e-02
30 5.900000e-03 7.760000e-02
26 6.500000e-03 6.900000e-02
23 9.800000e-03 4.920000e-02
20 1.120000e-02 3.010000e-02
18 1.290000e-02 3.370000e-02
17 1.210000e-02 2.660000e-02
16 1.460000e-02 9.700000e-03
15 1.490000e-02 1.060000e-02
1000 2.000000e-04 1.425000e-01
100 8.000000e-04 1.040000e-01
65 2.100000e-03 1.008000e-01
50 3.200000e-03 9.790000e-02
40 4.100000e-03 9.050000e-02
30 7.900000e-03 1.070000e-02
26 8.700000e-03 2.290000e-02
23 9.400000e-03 3.550000e-02
20 1.300000e-02 8.800000e-03
18 1.290000e-02 3.340000e-02
17 1.400000e-02 1.520000e-02
16 1.660000e-02 6.400000e-03
15 1.840000e-02 9.800000e-03
1000 0.000000e+00 1.187000e-01
100 1.300000e-03 9.140000e-02
65 2.600000e-03 8.950000e-02
50 3.300000e-03 7.320000e-02
40 5.100000e-03 7.480000e-02
30 7.400000e-03 4.840000e-02
26 9.200000e-03 1.620000e-02
23 1.070000e-02 3.620000e-02
20 1.100000e-02 2.970000e-02
18 1.300000e-02 2.650000e-02
17 1.490000e-02 7.700000e-03
16 1.520000e-02 1.070000e-02
15 1.530000e-02 1.280000e-02
1000 1.000000e-04 1.308000e-01
100 1.200000e-03 1.241000e-01
65 2.700000e-03 1.018000e-01
50 3.500000e-03 1.059000e-01
40 5.600000e-03 8.660000e-02
30 6.400000e-03 7.440000e-02
26 7.600000e-03 6.700000e-02
23 9.200000e-03 3.900000e-02
20 1.250000e-02 2.760000e-02
18 1.420000e-02 9.200000e-03
17 1.350000e-02 2.880000e-02
16 1.420000e-02 2.410000e-02
15 1.650000e-02 1.270000e-02
1000 1.000000e-04 1.410000e-01
100 2.000000e-03 1.075000e-01
65 2.700000e-03 9.150000e-02
50 3.100000e-03 9.200000e-02
40 5.200000e-03 7.400000e-02
30 6.200000e-03 8.060000e-02
26 7.200000e-03 3.480000e-02
23 9.400000e-03 4.450000e-02
20 1.190000e-02 3.100000e-02
18 1.460000e-02 1.140000e-02
17 1.390000e-02 6.660000e-02
16 1.640000e-02 6.000000e-03
15 1.610000e-02 1.740000e-02
1000 1.000000e-04 1.210000e-01
100 1.300000e-03 9.850000e-02
65 2.900000e-03 5.280000e-02
50 2.900000e-03 1.046000e-01
40 4.500000e-03 6.220000e-02
30 8.200000e-03 6.570000e-02
26 7.400000e-03 4.130000e-02
23 9.000000e-03 6.930000e-02
20 1.090000e-02 2.640000e-02
18 1.050000e-02 1.760000e-02
17 1.350000e-02 1.330000e-02
16 1.690000e-02 1.560000e-02
15 1.550000e-02 3.700000e-03
1000 1.000000e-04 1.318000e-01
100 1.400000e-03 1.113000e-01
65 3.000000e-03 2.820000e-02
50 2.900000e-03 8.030000e-02
40 5.500000e-03 3.590000e-02
30 6.800000e-03 5.880000e-02
26 6.700000e-03 6.550000e-02
23 8.200000e-03 3.310000e-02
20 1.110000e-02 3.620000e-02
18 1.230000e-02 2.560000e-02
17 1.460000e-02 1.870000e-02
16 1.590000e-02 4.400000e-03
15 1.650000e-02 1.370000e-02
1000 0.000000e+00 1.214000e-01
100 5.000000e-04 1.126000e-01
65 2.900000e-03 9.460000e-02
50 3.000000e-03 9.850000e-02
40 4.700000e-03 8.950000e-02
30 6.900000e-03 7.160000e-02
26 7.400000e-03 5.680000e-02
23 9.500000e-03 3.240000e-02
20 1.020000e-02 3.190000e-02
18 1.270000e-02 1.630000e-02
17 1.290000e-02 1.970000e-02
16 1.500000e-02 4.300000e-03
15 1.480000e-02 6.300000e-03
1000 2.000000e-04 1.292000e-01
100 1.100000e-03 1.047000e-01
65 2.700000e-03 7.740000e-02
50 2.800000e-03 8.540000e-02
40 3.700000e-03 8.760000e-02
30 7.000000e-03 8.240000e-02
26 7.600000e-03 5.110000e-02
23 1.010000e-02 6.280000e-02
20 1.120000e-02 2.620000e-02
18 1.330000e-02 1.880000e-02
17 1.330000e-02 1.860000e-02
16 1.460000e-02 1.270000e-02
15 1.440000e-02 4.100000e-03
1000 0.000000e+00 1.180000e-01
100 1.500000e-03 1.037000e-01
65 2.600000e-03 9.670000e-02
50 3.000000e-03 9.370000e-02
40 4.400000e-03 8.500000e-02
30 7.300000e-03 4.460000e-02
26 9.200000e-03 6.840000e-02
23 8.400000e-03 5.060000e-02
20 1.110000e-02 9.700000e-03
18 1.220000e-02 2.610000e-02
17 1.420000e-02 1.150000e-02
16 1.580000e-02 7.900000e-03
15 1.520000e-02 1.310000e-02
1000 0.000000e+00 1.104000e-01
100 1.000000e-03 1.071000e-01
65 2.000000e-03 1.022000e-01
50 3.500000e-03 7.720000e-02
40 4.600000e-03 7.500000e-02
30 7.800000e-03 6.130000e-02
26 7.000000e-03 7.310000e-02
23 9.400000e-03 3.090000e-02
20 9.700000e-03 3.770000e-02
18 1.130000e-02 2.280000e-02
17 1.390000e-02 2.670000e-02
16 1.310000e-02 1.340000e-02
15 1.650000e-02 5.700000e-03
1000 1.000000e-04 1.426000e-01
100 2.000000e-03 1.144000e-01
65 1.700000e-03 9.930000e-02
50 3.300000e-03 9.160000e-02
40 4.600000e-03 8.890000e-02
30 7.200000e-03 7.330000e-02
26 8.600000e-03 4.310000e-02
23 8.900000e-03 5.410000e-02
20 1.080000e-02 1.370000e-02
18 1.270000e-02 1.270000e-02
17 1.390000e-02 2.640000e-02
16 1.480000e-02 6.000000e-03
15 1.420000e-02 5.600000e-03
1000 0.000000e+00 1.239000e-01
100 1.400000e-03 9.710000e-02
65 2.900000e-03 9.660000e-02
50 3.300000e-03 9.820000e-02
40 5.500000e-03 8.700000e-02
30 6.200000e-03 7.850000e-02
26 7.700000e-03 4.460000e-02
23 9.700000e-03 1.900000e-02
20 1.050000e-02 1.510000e-02
18 1.260000e-02 4.100000e-03
17 1.480000e-02 2.140000e-02
16 1.220000e-02 1.610000e-02
15 1.890000e-02 1.080000e-02
1000 0.000000e+00 1.159000e-01
100 1.700000e-03 9.820000e-02
65 2.600000e-03 8.980000e-02
50 3.900000e-03 9.960000e-02
40 4.900000e-03 9.050000e-02
30 7.100000e-03 8.140000e-02
26 7.800000e-03 6.400000e-02
23 9.700000e-03 2.460000e-02
20 1.330000e-02 2.050000e-02
18 1.280000e-02 3.600000e-02
17 1.610000e-02 1.130000e-02
16 1.650000e-02 4.100000e-03
15 1.690000e-02 1.180000e-02
1000 2.000000e-04 1.284000e-01
100 1.600000e-03 1.185000e-01
65 1.900000e-03 9.550000e-02
50 4.000000e-03 9.990000e-02
40 3.700000e-03 8.570000e-02
30 6.400000e-03 4.290000e-02
26 9.100000e-03 5.580000e-02
23 9.300000e-03 2.100000e-03
20 1.140000e-02 2.050000e-02
18 1.270000e-02 8.000000e-03
17 1.250000e-02 2.230000e-02
16 1.610000e-02 6.600000e-03
15 1.530000e-02 1.430000e-02
1000 1.000000e-04 1.496000e-01
100 7.000000e-04 1.041000e-01
65 2.500000e-03 9.200000e-02
50 3.800000e-03 8.290000e-02
40 4.700000e-03 8.940000e-02
30 6.600000e-03 8.790000e-02
26 7.800000e-03 6.720000e-02
23 8.700000e-03 4.340000e-02
20 1.270000e-02 9.020000e-02
18 1.380000e-02 2.080000e-02
17 1.240000e-02 7.200000e-03
16 1.480000e-02 1.060000e-02
15 1.750000e-02 4.900000e-03
1000 0.000000e+00 1.091000e-01
100 1.500000e-03 6.830000e-02
65 2.700000e-03 1.021000e-01
50 2.800000e-03 9.260000e-02
40 4.100000e-03 8.510000e-02
30 7.000000e-03 6.590000e-02
26 7.900000e-03 5.470000e-02
23 7.800000e-03 1.940000e-02
20 1.240000e-02 2.030000e-02
18 9.700000e-03 5.810000e-02
17 1.480000e-02 1.010000e-02
16 1.490000e-02 1.470000e-02
15 1.560000e-02 2.900000e-03
1000 0.000000e+00 1.175000e-01
100 1.400000e-03 1.174000e-01
65 1.900000e-03 1.069000e-01
50 3.000000e-03 1.081000e-01
40 3.200000e-03 3.910000e-02
30 5.000000e-03 6.550000e-02
26 7.700000e-03 4.730000e-02
23 1.090000e-02 5.900000e-03
20 1.210000e-02 3.010000e-02
18 1.190000e-02 3.530000e-02
17 1.460000e-02 2.050000e-02
16 1.550000e-02 1.980000e-02
15 1.570000e-02 1.200000e-02
1000 0.000000e+00 1.252000e-01
100 1.500000e-03 9.790000e-02
65 1.700000e-03 1.036000e-01
50 2.300000e-03 1.018000e-01
40 4.500000e-03 5.090000e-02
30 7.600000e-03 6.710000e-02
26 8.800000e-03 5.090000e-02
23 1.000000e-02 6.260000e-02
20 1.290000e-02 1.650000e-02
18 1.310000e-02 7.100000e-03
17 1.320000e-02 1.510000e-02
16 1.490000e-02 5.400000e-03
15 1.550000e-02 9.400000e-03
1000 0.000000e+00 1.298000e-01
100 1.600000e-03 8.450000e-02
65 2.200000e-03 1.076000e-01
50 4.000000e-03 8.680000e-02
40 5.500000e-03 9.670000e-02
30 7.700000e-03 8.240000e-02
26 8.400000e-03 7.290000e-02
23 9.000000e-03 4.960000e-02
20 1.040000e-02 4.570000e-02
18 1.420000e-02 1.530000e-02
17 1.650000e-02 1.270000e-02
16 1.430000e-02 3.190000e-02
15 1.700000e-02 1.030000e-02
# k_step gamma S_color
1000 0.000000e+00 1.195000e-01
100 1.200000e-03 1.093000e-01
65 2.300000e-03 9.500000e-02
50 3.100000e-03 8.200000e-02
40 3.000000e-03 8.060000e-02
30 5.900000e-03 7.440000e-02
26 7.300000e-03 7.980000e-02
23 9.100000e-03 3.740000e-02
20 1.010000e-02 4.720000e-02
18 1.330000e-02 2.970000e-02
17 1.450000e-02 1.320000e-02
16 1.460000e-02 6.700000e-03
15 2.060000e-02 1.340000e-02
1000 0.000000e+00 1.176000e-01
100 1.000000e-03 1.042000e-01
65 2.500000e-03 7.690000e-02
50 3.100000e-03 1.015000e-01
40 6.400000e-03 8.380000e-02
30 8.600000e-03 7.430000e-02
26 7.100000e-03 7.540000e-02
23 8.800000e-03 7.530000e-02
20 1.090000e-02 1.870000e-02
18 1.290000e-02 1.840000e-02
17 1.320000e-02 2.070000e-02
16 1.590000e-02 7.400000e-03
15 1.670000e-02 1.050000e-02
1000 1.000000e-04 1.392000e-01
100 8.000000e-04 1.078000e-01
65 2.700000e-03 1.028000e-01
50 3.300000e-03 8.690000e-02
40 4.900000e-03 8.880000e-02
30 7.700000e-03 4.230000e-02
26 7.700000e-03 6.820000e-02
23 8.100000e-03 1.850000e-02
20 1.110000e-02 9.900000e-03
18 1.290000e-02 5.030000e-02
17 1.250000e-02 5.000000e-03
16 1.600000e-02 9.600000e-03
15 1.670000e-02 7.300000e-03
1000 1.000000e-04 1.233000e-01
100 2.200000e-03 9.280000e-02
65 2.200000e-03 9.410000e-02
50 4.500000e-03 9.010000e-02
40 5.900000e-03 7.720000e-02
30 6.700000e-03 6.890000e-02
26 8.800000e-03 3.340000e-02
23 1.050000e-02 3.010000e-02
20 1.160000e-02 2.400000e-02
18 1.470000e-02 3.300000e-02
17 1.450000e-02 1.040000e-02
16 1.610000e-02 8.300000e-03
15 1.570000e-02 5.300000e-03
1000 0.000000e+00 1.362000e-01
100 1.100000e-03 1.090000e-01
65 2.900000e-03 9.340000e-02
50 2.700000e-03 9.590000e-02
40 4.400000e-03 7.560000e-02
30 6.400000e-03 6.640000e-02
26 7.800000e-03 6.570000e-02
23 7.500000e-03 5.310000e-02
20 1.190000e-02 9.900000e-03
18 1.390000e-02 1.430000e-02
17 1.430000e-02 2.310000e-02
16 1.600000e-02 9.100000e-03
15 1.820000e-02 5.100000e-03
1000 1.000000e-04 1.178000e-01
100 1.900000e-03 9.600000e-02
65 2.100000e-03 6.670000e-02
50 3.100000e-03 1.012000e-01
40 4.900000e-03 1.036000e-01
30 7.000000e-03 5.650000e-02
26 8.200000e-03 5.540000e-02
23 8.900000e-03 2.550000e-02
20 1.190000e-02 2.630000e-02
18 1.210000e-02 7.800000e-03
17 1.300000e-02 5.730000e-02
16 1.460000e-02 1.800000e-02
15 1.830000e-02 4.500000e-03
1000 0.000000e+00 1.075000e-01
100 1.600000e-03 8.950000e-02
65 2.600000e-03 1.023000e-01
50 2.900000e-03 8.790000e-02
40 3.900000e-03 9.610000e-02
30 7.300000e-03 6.390000e-02
26 7.600000e-03 2.110000e-02
23 7.300000e-03 2.640000e-02
20 9.400000e-03 4.590000e-02
18 1.070000e-02 5.900000e-03
17 1.440000e-02 1.600000e-02
16 1.620000e-02 1.050000e-02
15 1.530000e-02 6.000000e-03
1000 1.000000e-04 1.460000e-01
100 1.800000e-03 1.068000e-01
65 1.900000e-03 1.035000e-01
50 3.500000e-03 9.790000e-02
40 4.600000e-03 8.270000e-02
30 5.900000e-03 5.630000e-02
26 9.100000e-03 3.450000e-02
23 1.030000e-02 4.870000e-02
20 1.260000e-02 4.180000e-02
18 1.300000e-02 3.130000e-02
17 1.550000e-02 3.500000e-03
16 1.370000e-02 1.580000e-02
15 1.570000e-02 9.400000e-03
1000 0.000000e+00 1.421000e-01
100 1.700000e-03 1.081000e-01
65 2.800000e-03 8.100000e-02
50 2.800000e-03 8.980000e-02
40 4.800000e-03 8.770000e-02
30 6.600000e-03 6.160000e-02
26 8.100000e-03 4.950000e-02
23 9.200000e-03 2.560000e-02
20 1.050000e-02 2.500000e-02
18 1.270000e-02 2.420000e-02
17 1.780000e-02 2.190000e-02
16 1.560000e-02 1.010000e-02
15 1.630000e-02 1.090000e-02
1000 1.000000e-04 1.365000e-01
100 9.000000e-04 9.490000e-02
65 2.400000e-03 1.076000e-01
50 3.300000e-03 9.610000e-02
40 4.400000e-03 8.810000e-02
30 6.500000e-03 8.490000e-02
26 8.100000e-03 2.030000e-02
23 8.200000e-03 5.410000e-02
20 1.140000e-02 1.770000e-02
18 1.440000e-02 1.080000e-02
17 1.450000e-02 4.120000e-02
16 1.650000e-02 2.230000e-02
15 1.480000e-02 1.900000e-02
1000 3.000000e-04 1.203000e-01
100 2.100000e-03 6.680000e-02
65 2.500000e-03 7.740000e-02
50 3.900000e-03 2.800000e-02
40 3.600000e-03 1.036000e-01
30 6.500000e-03 7.610000e-02
26 8.600000e-03 4.890000e-02
23 7.700000e-03 5.500000e-02
20 1.100000e-02 4.890000e-02
18 1.250000e-02 3.210000e-02
17 1.240000e-02 1.390000e-02
16 1.340000e-02 1.950000e-02
15 1.460000e-02 2.050000e-02
1000 1.000000e-04 1.371000e-01
100 1.600000e-03 1.115000e-01
65 1.900000e-03 9.640000e-02
50 2.700000e-03 9.180000e-02
40 4.200000e-03 4.800000e-02
30 6.100000e-03 7.570000e-02
26 8.000000e-03 6.510000e-02
23 9.400000e-03 5.580000e-02
20 1.120000e-02 3.890000e-02
18 1.140000e-02 2.750000e-02
17 1.470000e-02 8.700000e-03
16 1.320000e-02 1.420000e-02
15 1.800000e-02 1.100000e-02
1000 1.000000e-04 1.393000e-01
100 1.200000e-03 9.680000e-02
65 1.800000e-03 1.068000e-01
50 3.400000e-03 1.029000e-01
40 4.700000e-03 8.020000e-02
30 5.200000e-03 8.050000e-02
26 7.400000e-03 7.400000e-02
23 1.170000e-02 3.550000e-02
20 1.020000e-02 3.650000e-02
18 1.120000e-02 8.700000e-03
17 1.410000e-02 7.300000e-03
16 1.510000e-02 3.900000e-03
15 1.770000e-02 1.550000e-02
1000 1.000000e-04 1.432000e-01
100 1.800000e-03 9.440000e-02
65 2.500000e-03 9.720000e-02
50 4.200000e-03 6.350000e-02
40 5.200000e-03 7.130000e-02
30 7.900000e-03 6.890000e-02
26 7.500000e-03 8.010000e-02
23 1.020000e-02 6.600000e-02
20 1.100000e-02 2.340000e-02
18 1.190000e-02 1.080000e-02
17 1.250000e-02 1.800000e-02
16 1.460000e-02 8.700000e-03
15 1.810000e-02 1.470000e-02
1000 0.000000e+00 1.235000e-01
100 1.500000e-03 8.840000e-02
65 2.800000e-03 8.680000e-02
50 2.600000e-03 9.160000e-02
40 4.500000e-03 7.720000e-02
30 5.800000e-03 5.940000e-02
26 6.700000e-03 6.120000e-02
23 9.500000e-03 1.660000e-02
20 1.120000e-02 8.700000e-03
18 1.110000e-02 2.300000e-02
17 1.440000e-02 2.240000e-02
16 1.710000e-02 5.500000e-03
15 1.910000e-02 1.210000e-02
1000 0.000000e+00 1.222000e-01
100 1.400000e-03 1.029000e-01
65 2.300000e-03 1.052000e-01
50 3.700000e-03 1.089000e-01
40 4.000000e-03 8.190000e-02
30 5.900000e-03 8.310000e-02
26 9.200000e-03 6.660000e-02
23 8.800000e-03 2.140000e-02
20 1.130000e-02 3.870000e-02
18 1.050000e-02 2.450000e-02
17 1.300000e-02 8.100000e-03
16 1.530000e-02 1.650000e-02
15 1.620000e-02 4.300000e-03
1000 2.000000e-04 1.570000e-01
100 1.000000e-03 9.430000e-02
65 2.700000e-03 1.031000e-01
50 2.600000e-03 1.052000e-01
40 5.100000e-03 7.300000e-02
30 7.300000e-03 7.980000e-02
26 7.800000e-03 6.180000e-02
23 9.600000e-03 5.900000e-02
20 1.050000e-02 5.800000e-03
18 1.340000e-02 1.450000e-02
17 1.650000e-02 3.500000e-03
16 1.590000e-02 6.100000e-03
15 1.610000e-02 2.050000e-02
1000 1.000000e-04 1.451000e-01
100 1.000000e-03 1.054000e-01
65 2.100000e-03 1.043000e-01
50 2.100000e-03 8.530000e-02
40 4.600000e-03 8.020000e-02
30 5.900000e-03 7.970000e-02
26 7.300000e-03 9.130000e-02
23 8.900000e-03 5.250000e-02
20 1.030000e-02 3.880000e-02
18 1.430000e-02 2.570000e-02
17 1.550000e-02 1.080000e-02
16 1.530000e-02 3.510000e-02
15 1.570000e-02 4.800000e-03
1000 1.000000e-04 1.401000e-01
100 1.500000e-03 1.084000e-01
65 1.800000e-03 9.970000e-02
50 3.000000e-03 1.036000e-01
40 5.400000e-03 8.710000e-02
30 7.900000e-03 7.300000e-02
26 6.000000e-03 8.460000e-02
23 9.300000e-03 4.560000e-02
20 1.290000e-02 3.460000e-02
18 1.260000e-02 3.990000e-02
17 1.320000e-02 1.850000e-02
16 1.250000e-02 7.100000e-03
