# k_step gamma S_color
50 3.364946e-03 8.637912e-02
40 4.512072e-03 7.915209e-02
30 6.594110e-03 6.427872e-02
26 7.968958e-03 5.389982e-02
23 9.376545e-03 3.664944e-02
20 1.129275e-02 1.132150e-02
18 1.299754e-02 -4.274788e-14
17 1.403005e-02 1.532146e-15
16 1.521706e-02 -5.486596e-16
15 1.659402e-02 -2.588874e-16
1000 6.765023e-05 1.227911e-01
100 1.357724e-03 9.973512e-02
65 2.385318e-03 1.045633e-01
50 3.364946e-03 8.546871e-02
40 4.512072e-03 8.049606e-02
30 6.594110e-03 6.758835e-02
26 7.968958e-03 5.454614e-02
23 9.376545e-03 3.774229e-02
20 1.129275e-02 1.106161e-02
18 1.299754e-02 -4.253129e-14
17 1.403005e-02 1.531068e-15
16 1.521706e-02 -5.699966e-16
15 1.659402e-02 -2.418594e-16
1000 6.765023e-05 1.184412e-01
100 1.357724e-03 1.079841e-01
65 2.385318e-03 9.698017e-02
50 3.364946e-03 9.067652e-02
40 4.512072e-03 8.166473e-02
30 6.594110e-03 6.171335e-02
26 7.968958e-03 5.422032e-02
23 9.376545e-03 3.946773e-02
20 1.129275e-02 1.152039e-02
18 1.299754e-02 -4.306278e-14
17 1.403005e-02 1.537360e-15
16 1.521706e-02 -5.546670e-16
15 1.659402e-02 -2.645759e-16
1000 6.765023e-05 1.147875e-01
100 1.357724e-03 1.079366e-01
65 2.385318e-03 1.014952e-01
50 3.364946e-03 8.569360e-02
40 4.512072e-03 7.991111e-02
30 6.594110e-03 6.211288e-02
26 7.968958e-03 5.621464e-02
23 9.376545e-03 3.721442e-02
20 1.129275e-02 1.178664e-02
18 1.299754e-02 -4.143469e-14
17 1.403005e-02 1.513036e-15
16 1.521706e-02 -5.465424e-16
15 1.659402e-02 -2.509854e-16
1000 6.765023e-05 1.180016e-01
100 1.357724e-03 1.077765e-01
65 2.385318e-03 9.989989e-02
50 3.364946e-03 8.924370e-02
40 4.512072e-03 8.271035e-02
30 6.594110e-03 6.562800e-02
26 7.968958e-03 5.249528e-02
23 9.376545e-03 3.748539e-02
20 1.129275e-02 1.145644e-02
18 1.299754e-02 -4.222871e-14
17 1.403005e-02 1.512847e-15
16 1.521706e-02 -5.835740e-16
15 1.659402e-02 -2.607209e-16
1000 6.765023e-05 1.237081e-01
100 1.357724e-03 1.012591e-01
65 2.385318e-03 1.007918e-01
50 3.364946e-03 8.700297e-02
40 4.512072e-03 8.008962e-02
30 6.594110e-03 6.423366e-02
26 7.968958e-03 5.336004e-02
23 9.376545e-03 3.925644e-02
20 1.129275e-02 1.114887e-02
18 1.299754e-02 -4.161598e-14
17 1.403005e-02 1.519980e-15
16 1.521706e-02 -5.662585e-16
15 1.659402e-02 -2.418912e-16
1000 6.765023e-05 1.228432e-01
100 1.357724e-03 1.010006e-01
65 2.385318e-03 9.630600e-02
50 3.364946e-03 8.949609e-02
40 4.512072e-03 8.245620e-02
30 6.594110e-03 6.437325e-02
26 7.968958e-03 5.098465e-02
23 9.376545e-03 3.927812e-02
20 1.129275e-02 1.106797e-02
18 1.299754e-02 -3.912164e-14
17 1.403005e-02 1.463080e-15
16 1.521706e-02 -5.617445e-16
15 1.659402e-02 -2.605236e-16
1000 6.765023e-05 1.205344e-01
100 1.357724e-03 1.014429e-01
65 2.385318e-03 9.812134e-02
50 3.364946e-03 9.335703e-02
40 4.512072e-03 8.511763e-02
30 6.594110e-03 6.351963e-02
26 7.968958e-03 5.217051e-02
23 9.376545e-03 3.632609e-02
20 1.129275e-02 1.115550e-02
18 1.299754e-02 -4.184097e-14
17 1.403005e-02 1.464948e-15
16 1.521706e-02 -5.658087e-16
15 1.659402e-02 -2.631151e-16
1000 6.765023e-05 1.197369e-01
100 1.357724e-03 1.107025e-01
65 2.385318e-03 9.033031e-02
50 3.364946e-03 9.260353e-02
40 4.512072e-03 8.253307e-02
30 6.594110e-03 6.835955e-02
26 7.968958e-03 5.381244e-02
23 9.376545e-03 3.736126e-02
20 1.129275e-02 1.109745e-02
18 1.299754e-02 -4.256824e-14
17 1.403005e-02 1.567381e-15
16 1.521706e-02 -5.747534e-16
15 1.659402e-02 -2.551600e-16
1000 6.765023e-05 1.251823e-01
100 1.357724e-03 1.002812e-01
65 2.385318e-03 9.307330e-02
50 3.364946e-03 9.330033e-02
40 4.512072e-03 8.926101e-02
30 6.594110e-03 6.600718e-02
26 7.968958e-03 5.324279e-02
23 9.376545e-03 3.740366e-02
20 1.129275e-02 1.179319e-02
18 1.299754e-02 -4.058214e-14
17 1.403005e-02 1.466217e-15
16 1.521706e-02 -5.727332e-16
15 1.659402e-02 -2.612814e-16
1000 6.765023e-05 1.203755e-01
100 1.357724e-03 1.094231e-01
65 2.385318e-03 1.001097e-01
50 3.364946e-03 9.546790e-02
40 4.512072e-03 7.953012e-02
30 6.594110e-03 5.994812e-02
26 7.968958e-03 5.421241e-02
23 9.376545e-03 3.678048e-02
20 1.129275e-02 1.097867e-02
18 1.299754e-02 -4.057452e-14
17 1.403005e-02 1.539883e-15
16 1.521706e-02 -5.748568e-16
15 1.659402e-02 -2.493640e-16
1000 6.765023e-05 1.299075e-01
100 1.357724e-03 1.063432e-01
65 2.385318e-03 9.191413e-02
50 3.364946e-03 9.527804e-02
40 4.512072e-03 8.059701e-02
30 6.594110e-03 6.599737e-02
26 7.968958e-03 5.369943e-02
23 9.376545e-03 3.900062e-02
20 1.129275e-02 1.092393e-02
18 1.299754e-02 -3.988263e-14
17 1.403005e-02 1.524197e-15
16 1.521706e-02 -5.604426e-16
15 1.659402e-02 -2.512217e-16
1000 6.765023e-05 1.263046e-01
100 1.357724e-03 1.023123e-01
65 2.385318e-03 9.332166e-02
50 3.364946e-03 9.242418e-02
40 4.512072e-03 8.507382e-02
30 6.594110e-03 6.738154e-02
26 7.968958e-03 5.187740e-02
23 9.376545e-03 3.887447e-02
20 1.129275e-02 1.080852e-02
18 1.299754e-02 -4.192063e-14
17 1.403005e-02 1.513290e-15
16 1.521706e-02 -5.666951e-16
15 1.659402e-02 -2.504530e-16
1000 6.765023e-05 1.287643e-01
100 1.357724e-03 1.150048e-01
65 2.385318e-03 9.458576e-02
50 3.364946e-03 8.991162e-02
40 4.512072e-03 8.325931e-02
30 6.594110e-03 6.685753e-02
26 7.968958e-03 4.908730e-02
23 9.376545e-03 3.886733e-02
20 1.129275e-02 1.108432e-02
18 1.299754e-02 -4.278453e-14
17 1.403005e-02 1.524464e-15
16 1.521706e-02 -5.870342e-16
15 1.659402e-02 -2.519331e-16
1000 6.765023e-05 1.232055e-01
100 1.357724e-03 1.149491e-01
65 2.385318e-03 9.727703e-02
50 3.364946e-03 9.155095e-02
40 4.512072e-03 8.340442e-02
30 6.594110e-03 6.639712e-02
26 7.968958e-03 5.613163e-02
23 9.376545e-03 3.858724e-02
20 1.129275e-02 1.099615e-02
18 1.299754e-02 -4.036583e-14
17 1.403005e-02 1.514778e-15
16 1.521706e-02 -5.640297e-16
15 1.659402e-02 -2.529428e-16
1000 6.765023e-05 1.282183e-01
100 1.357724e-03 1.001280e-01
65 2.385318e-03 9.861192e-02
50 3.364946e-03 9.511620e-02
40 4.512072e-03 7.940740e-02
30 6.594110e-03 6.386504e-02
26 7.968958e-03 5.285068e-02
23 9.376545e-03 3.679055e-02
20 1.129275e-02 1.104811e-02
18 1.299754e-02 -4.357580e-14
17 1.403005e-02 1.616182e-15
16 1.521706e-02 -5.686629e-16
15 1.659402e-02 -2.620910e-16
1000 6.765023e-05 1.225421e-01
100 1.357724e-03 9.597773e-02
65 2.385318e-03 9.334650e-02
50 3.364946e-03 8.307588e-02
40 4.512072e-03 7.899348e-02
30 6.594110e-03 6.356421e-02
26 7.968958e-03 5.466703e-02
23 9.376545e-03 3.745875e-02
20 1.129275e-02 1.121742e-02
18 1.299754e-02 -4.062835e-14
17 1.403005e-02 1.584039e-15
16 1.521706e-02 -5.885138e-16
15 1.659402e-02 -2.553067e-16
1000 6.765023e-05 1.205730e-01
100 1.357724e-03 1.085254e-01
65 2.385318e-03 9.502884e-02
50 3.364946e-03 9.025506e-02
40 4.512072e-03 8.044417e-02
30 6.594110e-03 6.390435e-02
26 7.968958e-03 5.321075e-02
23 9.376545e-03 3.643441e-02
20 1.129275e-02 1.178079e-02
18 1.299754e-02 -4.466945e-14
17 1.403005e-02 1.492276e-15
16 1.521706e-02 -5.747401e-16
15 1.659402e-02 -2.525799e-16
1000 6.765023e-05 1.286141e-01
100 1.357724e-03 1.094037e-01
65 2.385318e-03 8.954182e-02
50 3.364946e-03 9.223589e-02
40 4.512072e-03 7.766252e-02
30 6.594110e-03 6.276206e-02
26 7.968958e-03 5.187051e-02
23 9.376545e-03 3.669907e-02
20 1.129275e-02 1.124876e-02
18 1.299754e-02 -4.099485e-14
17 1.403005e-02 1.468794e-15
16 1.521706e-02 -5.685630e-16
15 1.659402e-02 -2.574815e-16
1000 6.765023e-05 1.399822e-01
100 1.357724e-03 1.009935e-01
65 2.385318e-03 1.009383e-01
50 3.364946e-03 8.590143e-02
40 4.512072e-03 8.179744e-02
30 6.594110e-03 6.524093e-02
26 7.968958e-03 5.337479e-02
23 9.376545e-03 3.889943e-02
20 1.129275e-02 1.145612e-02
18 1.299754e-02 -4.196653e-14
17 1.403005e-02 1.507428e-15
16 1.521706e-02 -5.676712e-16
15 1.659402e-02 -2.454868e-16
1000 6.765023e-05 1.192837e-01
100 1.357724e-03 9.823711e-02
65 2.385318e-03 9.660271e-02
50 3.364946e-03 8.704400e-02
40 4.512072e-03 7.561789e-02
30 6.594110e-03 6.450471e-02
26 7.968958e-03 5.170917e-02
23 9.376545e-03 3.652304e-02
20 1.129275e-02 1.145258e-02
18 1.299754e-02 -4.092274e-14
17 1.403005e-02 1.568686e-15
16 1.521706e-02 -5.869512e-16
15 1.659402e-02 -2.623014e-16
1000 6.765023e-05 1.339033e-01
100 1.357724e-03 1.099046e-01
65 2.385318e-03 9.637320e-02
50 3.364946e-03 8.518409e-02
40 4.512072e-03 7.883737e-02
30 6.594110e-03 6.674302e-02
26 7.968958e-03 4.952274e-02
23 9.376545e-03 3.846827e-02
20 1.129275e-02 1.100329e-02
18 1.299754e-02 -4.044917e-14
17 1.403005e-02 1.576611e-15
16 1.521706e-02 -5.487918e-16
15 1.659402e-02 -2.695025e-16
