# k_step gamma S_color
26 3.800000e-03 3.520000e-02
23 4.600000e-03 1.710000e-02
20 5.800000e-03 6.600000e-03
18 7.200000e-03 9.700000e-03
17 6.700000e-03 6.000000e-03
16 8.600000e-03 8.500000e-03
15 1.000000e-02 5.800000e-03
1000 0.000000e+00 5.420000e-02
100 7.000000e-04 6.220000e-02
65 1.100000e-03 4.690000e-02
50 1.800000e-03 3.900000e-02
40 1.600000e-03 4.690000e-02
30 3.400000e-03 3.790000e-02
26 3.500000e-03 1.760000e-02
23 4.600000e-03 2.390000e-02
20 5.500000e-03 8.300000e-03
18 6.900000e-03 6.100000e-03
17 7.500000e-03 4.600000e-03
16 6.600000e-03 3.000000e-03
15 7.700000e-03 6.100000e-03
1000 0.000000e+00 4.300000e-02
100 6.000000e-04 5.780000e-02
65 1.600000e-03 5.080000e-02
50 1.800000e-03 5.510000e-02
40 1.900000e-03 4.180000e-02
30 2.700000e-03 2.620000e-02
26 3.700000e-03 4.140000e-02
23 4.900000e-03 1.950000e-02
20 5.500000e-03 1.320000e-02
18 6.000000e-03 6.100000e-03
17 6.500000e-03 1.170000e-02
16 6.600000e-03 5.500000e-03
15 8.200000e-03 4.900000e-03
1000 0.000000e+00 6.770000e-02
100 7.000000e-04 5.650000e-02
65 7.000000e-04 4.720000e-02
50 1.300000e-03 3.230000e-02
40 2.100000e-03 2.640000e-02
30 3.000000e-03 1.590000e-02
26 3.500000e-03 3.450000e-02
23 4.800000e-03 1.100000e-02
20 6.900000e-03 3.400000e-03
18 7.200000e-03 1.000000e-02
17 8.500000e-03 5.120000e-02
16 8.600000e-03 2.350000e-02
15 1.010000e-02 2.700000e-03
1000 2.000000e-04 7.290000e-02
100 4.000000e-04 4.390000e-02
65 1.100000e-03 5.030000e-02
50 1.500000e-03 4.380000e-02
40 2.300000e-03 4.580000e-02
30 3.100000e-03 4.030000e-02
26 3.500000e-03 2.470000e-02
23 5.000000e-03 2.530000e-02
20 6.300000e-03 7.600000e-03
18 6.900000e-03 1.100000e-02
17 7.800000e-03 6.200000e-03
16 8.800000e-03 4.300000e-03
15 9.300000e-03 6.200000e-03
1000 0.000000e+00 5.290000e-02
100 2.000000e-04 5.310000e-02
65 8.000000e-04 8.300000e-02
50 1.700000e-03 4.450000e-02
40 2.500000e-03 3.440000e-02
30 3.000000e-03 4.510000e-02
26 3.700000e-03 9.300000e-03
23 4.200000e-03 6.100000e-03
20 5.100000e-03 7.000000e-03
18 7.100000e-03 5.900000e-03
17 9.100000e-03 8.700000e-03
16 8.500000e-03 4.900000e-03
15 9.000000e-03 4.000000e-03
1000 0.000000e+00 5.610000e-02
100 5.000000e-04 6.110000e-02
65 3.000000e-04 5.010000e-02
50 1.300000e-03 3.840000e-02
40 1.600000e-03 4.450000e-02
30 2.900000e-03 4.270000e-02
26 3.600000e-03 6.830000e-02
23 4.800000e-03 2.890000e-02
20 7.000000e-03 1.210000e-02
18 6.600000e-03 6.700000e-03
17 7.400000e-03 5.300000e-03
16 7.800000e-03 8.000000e-03
15 8.200000e-03 5.700000e-03
1000 1.000000e-04 8.630000e-02
100 5.000000e-04 6.310000e-02
65 2.000000e-04 3.660000e-02
50 1.100000e-03 5.460000e-02
40 2.600000e-03 3.890000e-02
30 3.100000e-03 2.690000e-02
26 5.400000e-03 9.000000e-03
23 5.000000e-03 1.860000e-02
20 6.900000e-03 9.300000e-03
18 7.800000e-03 4.600000e-03
17 6.600000e-03 3.700000e-03
16 8.400000e-03 4.500000e-03
15 1.110000e-02 9.900000e-03
1000 0.000000e+00 5.220000e-02
100 5.000000e-04 5.670000e-02
65 1.000000e-03 5.360000e-02
50 1.900000e-03 5.110000e-02
40 2.000000e-03 8.200000e-03
30 3.100000e-03 2.740000e-02
26 4.600000e-03 2.640000e-02
23 5.700000e-03 1.610000e-02
20 6.000000e-03 1.300000e-02
18 6.000000e-03 1.630000e-02
17 8.000000e-03 5.400000e-03
16 9.400000e-03 4.000000e-03
15 9.700000e-03 3.200000e-03
1000 0.000000e+00 6.360000e-02
100 3.000000e-04 5.460000e-02
65 9.000000e-04 5.290000e-02
50 1.200000e-03 5.070000e-02
40 2.200000e-03 3.680000e-02
30 3.500000e-03 2.610000e-02
26 2.900000e-03 1.770000e-02
23 3.500000e-03 2.130000e-02
20 5.700000e-03 5.500000e-03
18 6.900000e-03 6.500000e-03
17 8.900000e-03 1.350000e-02
16 8.300000e-03 3.100000e-03
15 8.000000e-03 7.200000e-03
1000 0.000000e+00 5.580000e-02
100 9.000000e-04 5.690000e-02
65 1.200000e-03 4.810000e-02
50 1.900000e-03 5.660000e-02
40 2.400000e-03 4.830000e-02
30 3.200000e-03 2.750000e-02
26 4.100000e-03 3.400000e-02
23 4.400000e-03 2.820000e-02
20 5.300000e-03 1.000000e-02
18 6.900000e-03 9.500000e-03
17 6.800000e-03 3.600000e-03
16 9.000000e-03 5.700000e-03
15 9.500000e-03 2.800000e-03
1000 0.000000e+00 6.100000e-02
100 7.000000e-04 5.930000e-02
65 8.000000e-04 5.620000e-02
50 1.900000e-03 3.920000e-02
40 1.900000e-03 3.720000e-02
30 2.900000e-03 8.800000e-03
26 4.300000e-03 3.030000e-02
23 4.600000e-03 2.180000e-02
20 5.700000e-03 1.300000e-02
18 7.200000e-03 4.200000e-03
17 7.700000e-03 2.120000e-02
16 8.600000e-03 9.400000e-03
15 8.900000e-03 4.400000e-03
1000 0.000000e+00 6.480000e-02
100 1.000000e-04 5.460000e-02
65 1.200000e-03 4.770000e-02
50 1.900000e-03 5.750000e-02
40 2.300000e-03 5.060000e-02
30 2.800000e-03 4.190000e-02
26 3.200000e-03 2.010000e-02
23 5.200000e-03 3.470000e-02
20 5.800000e-03 1.190000e-02
18 8.400000e-03 4.500000e-03
17 6.400000e-03 7.300000e-03
16 8.100000e-03 1.150000e-02
15 9.500000e-03 3.600000e-03
1000 0.000000e+00 6.530000e-02
100 5.000000e-04 5.230000e-02
65 1.300000e-03 4.810000e-02
50 1.800000e-03 4.450000e-02
40 1.500000e-03 3.100000e-02
30 3.200000e-03 4.190000e-02
26 4.200000e-03 3.310000e-02
23 4.800000e-03 1.480000e-02
20 6.100000e-03 7.700000e-03
18 7.700000e-03 4.900000e-03
17 6.200000e-03 3.300000e-03
16 8.400000e-03 3.500000e-03
15 8.200000e-03 4.400000e-03
1000 0.000000e+00 4.920000e-02
100 6.000000e-04 5.590000e-02
65 1.000000e-03 5.600000e-02
50 9.000000e-04 4.200000e-02
40 2.000000e-03 4.110000e-02
30 4.400000e-03 3.120000e-02
26 4.200000e-03 3.030000e-02
23 4.400000e-03 1.250000e-02
20 6.700000e-03 6.700000e-03
18 5.700000e-03 2.600000e-03
17 1.000000e-02 1.020000e-02
16 8.300000e-03 4.800000e-03
15 7.200000e-03 1.100000e-02
1000 0.000000e+00 4.110000e-02
100 6.000000e-04 4.980000e-02
65 9.000000e-04 5.290000e-02
50 1.100000e-03 8.100000e-02
40 2.800000e-03 5.270000e-02
30 3.300000e-03 3.560000e-02
26 3.700000e-03 3.590000e-02
23 4.700000e-03 2.890000e-02
20 7.000000e-03 2.680000e-02
18 6.900000e-03 7.800000e-03
17 7.800000e-03 6.400000e-03
16 9.000000e-03 6.000000e-03
15 9.000000e-03 8.200000e-03
1000 0.000000e+00 6.310000e-02
100 5.000000e-04 5.740000e-02
65 9.000000e-04 5.370000e-02
50 1.200000e-03 5.690000e-02
40 2.400000e-03 4.340000e-02
30 3.300000e-03 3.490000e-02
26 3.900000e-03 3.550000e-02
23 4.400000e-03 2.330000e-02
20 5.900000e-03 1.680000e-02
18 7.500000e-03 1.700000e-02
17 6.000000e-03 2.500000e-03
16 8.100000e-03 3.200000e-03
15 8.700000e-03 1.050000e-02
1000 0.000000e+00 6.460000e-02
100 2.000000e-04 7.070000e-02
65 1.500000e-03 4.780000e-02
50 1.900000e-03 4.220000e-02
40 2.100000e-03 4.100000e-02
30 2.500000e-03 3.590000e-02
26 4.000000e-03 1.120000e-02
23 4.000000e-03 3.510000e-02
20 3.700000e-03 1.000000e-02
18 7.000000e-03 9.500000e-03
17 7.800000e-03 1.460000e-02
16 8.400000e-03 1.300000e-02
15 8.500000e-03 6.200000e-03
1000 0.000000e+00 5.490000e-02
100 6.000000e-04 5.550000e-02
65 1.300000e-03 4.290000e-02
50 1.500000e-03 5.130000e-02
40 1.900000e-03 4.140000e-02
30 3.200000e-03 3.620000e-02
26 3.600000e-03 3.040000e-02
23 4.400000e-03 2.190000e-02
20 6.400000e-03 6.700000e-03
18 7.100000e-03 3.900000e-03
17 6.700000e-03 4.100000e-03
16 8.100000e-03 3.330000e-02
15 1.070000e-02 6.000000e-03
1000 0.000000e+00 6.150000e-02
100 8.000000e-04 6.100000e-02
65 7.000000e-04 5.300000e-02
50 1.000000e-03 3.760000e-02
40 2.300000e-03 4.210000e-02
30 3.000000e-03 1.090000e-02
26 3.800000e-03 2.590000e-02
23 5.200000e-03 1.480000e-02
20 6.900000e-03 1.880000e-02
18 6.400000e-03 1.280000e-02
17 7.600000e-03 6.200000e-03
16 7.200000e-03 6.100000e-03
15 9.400000e-03 5.400000e-03
1000 0.000000e+00 7.690000e-02
100 7.000000e-04 5.660000e-02
65 1.100000e-03 4.660000e-02
50 1.200000e-03 4.590000e-02
40 1.200000e-03 4.170000e-02
30 3.800000e-03 3.310000e-02
26 3.100000e-03 2.060000e-02
23 3.500000e-03 1.130000e-02
20 5.500000e-03 1.020000e-02
18 7.300000e-03 4.900000e-03
17 6.900000e-03 8.600000e-03
16 8.000000e-03 6.900000e-03
15 9.200000e-03 9.800000e-03
1000 0.000000e+00 5.630000e-02
100 7.000000e-04 5.910000e-02
65 8.000000e-04 5.610000e-02
50 2.800000e-03 4.450000e-02
40 2.000000e-03 4.500000e-02
30 2.900000e-03 4.780000e-02
26 2.400000e-03 4.490000e-02
23 5.700000e-03 2.030000e-02
20 6.300000e-03 1.150000e-02
18 6.400000e-03 2.640000e-02
17 7.500000e-03 7.100000e-03
16 9.500000e-03 4.300000e-03
15 9.900000e-03 5.100000e-03
1000 0.000000e+00 5.620000e-02
100 3.000000e-04 5.940000e-02
65 8.000000e-04 4.840000e-02
50 1.700000e-03 2.880000e-02
40 2.100000e-03 2.890000e-02
30 2.900000e-03 2.070000e-02
26 3.600000e-03 1.800000e-02
23 5.400000e-03 1.420000e-02
20 5.900000e-03 7.700000e-03
18 7.100000e-03 2.420000e-02
17 7.100000e-03 7.300000e-03
16 6.200000e-03 6.200000e-03
15 8.400000e-03 6.600000e-03
1000 1.000000e-04 9.740000e-02
100 3.000000e-04 5.090000e-02
65 1.100000e-03 9.410000e-02
50 1.100000e-03 4.890000e-02
40 2.100000e-03 4.500000e-02
30 3.900000e-03 2.870000e-02
26 4.000000e-03 3.360000e-02
23 4.200000e-03 1.590000e-02
20 7.100000e-03 2.060000e-02
18 5.700000e-03 1.050000e-02
17 9.500000e-03 5.100000e-03
16 7.600000e-03 1.890000e-02
15 1.010000e-02 3.000000e-03
1000 0.000000e+00 6.030000e-02
100 7.000000e-04 6.230000e-02
65 1.100000e-03 4.640000e-02
50 1.800000e-03 4.850000e-02
40 1.800000e-03 2.590000e-02
30 2.700000e-03 4.050000e-02
26 3.900000e-03 3.920000e-02
23 4.500000e-03 1.530000e-02
20 7.200000e-03 8.600000e-03
18 7.100000e-03 1.390000e-02
17 5.800000e-03 2.700000e-03
16 9.000000e-03 4.700000e-03
15 8.900000e-03 8.700000e-03
1000 0.000000e+00 7.380000e-02
100 6.000000e-04 6.320000e-02
65 5.000000e-04 3.610000e-02
50 1.000000e-03 5.110000e-02
40 2.300000e-03 5.540000e-02
30 3.900000e-03 2.750000e-02
26 3.200000e-03 9.600000e-03
23 4.600000e-03 8.600000e-03
20 7.000000e-03 6.500000e-03
18 7.500000e-03 6.200000e-03
17 6.600000e-03 6.900000e-03
16 8.000000e-03 6.500000e-03
15 9.000000e-03 5.300000e-03
1000 1.000000e-04 8.710000e-02
100 4.000000e-04 5.820000e-02
65 1.100000e-03 5.880000e-02
50 7.000000e-04 4.290000e-02
40 2.400000e-03 5.030000e-02
30 2.800000e-03 3.410000e-02
26 4.200000e-03 2.900000e-02
23 5.000000e-03 1.780000e-02
20 5.600000e-03 1.740000e-02
18 6.600000e-03 5.100000e-03
17 6.300000e-03 1.460000e-02
16 8.400000e-03 7.800000e-03
15 9.900000e-03 8.700000e-03
1000 1.000000e-04 8.680000e-02
100 6.000000e-04 6.440000e-02
65 8.000000e-04 5.760000e-02
50 1.900000e-03 5.060000e-02
40 2.400000e-03 2.960000e-02
30 4.300000e-03 2.950000e-02
26 4.400000e-03 2.200000e-02
23 4.600000e-03 1.710000e-02
20 5.500000e-03 8.800000e-03
18 5.800000e-03 2.500000e-03
17 8.200000e-03 6.800000e-03
16 8.400000e-03 7.900000e-03
15 9.000000e-03 1.270000e-02
1000 1.000000e-04 6.620000e-02
100 1.000000e-03 5.650000e-02
65 1.100000e-03 5.220000e-02
50 1.900000e-03 4.720000e-02
40 2.700000e-03 4.110000e-02
30 3.200000e-03 1.700000e-02
26 4.200000e-03 1.260000e-02
23 5.800000e-03 2.500000e-02
20 5.800000e-03 1.240000e-02
18 5.400000e-03 4.600000e-03
17 6.700000e-03 1.090000e-02
16 7.100000e-03 1.580000e-02
15 8.300000e-03 3.000000e-03
1000 0.000000e+00 6.520000e-02
100 6.000000e-04 5.200000e-02
65 1.200000e-03 4.270000e-02
50 1.400000e-03 4.510000e-02
40 1.800000e-03 5.320000e-02
30 3.000000e-03 3.170000e-02
26 3.700000e-03 2.310000e-02
23 2.800000e-03 1.470000e-02
20 5.600000e-03 5.900000e-03
18 8.300000e-03 4.500000e-03
17 7.300000e-03 9.900000e-03
16 8.200000e-03 3.500000e-03
15 8.300000e-03 4.000000e-03
1000 0.000000e+00 5.950000e-02
100 3.000000e-04 4.860000e-02
65 1.100000e-03 5.050000e-02
50 1.500000e-03 4.090000e-02
40 2.300000e-03 5.790000e-02
30 2.700000e-03 4.010000e-02
26 3.900000e-03 2.220000e-02
23 3.300000e-03 3.210000e-02
20 5.700000e-03 8.900000e-03
18 7.000000e-03 6.400000e-03
17 7.000000e-03 7.700000e-03
16 7.600000e-03 3.600000e-03
15 1.030000e-02 5.100000e-03
1000 0.000000e+00 6.300000e-02
100 5.000000e-04 4.830000e-02
65 1.200000e-03 5.790000e-02
50 1.200000e-03 4.850000e-02
40 1.900000e-03 4.680000e-02
30 3.000000e-03 3.720000e-02
26 4.200000e-03 3.590000e-02
23 5.700000e-03 1.760000e-02
20 5.200000e-03 2.110000e-02
18 4.900000e-03 4.300000e-03
17 6.900000e-03 1.570000e-02
16 7.100000e-03 6.900000e-03
15 8.700000e-03 1.800000e-03
1000 0.000000e+00 5.280000e-02
100 3.000000e-04 5.940000e-02
65 6.000000e-04 5.240000e-02
50 2.000000e-03 5.790000e-02
40 2.400000e-03 4.920000e-02
30 2.900000e-03 4.540000e-02
26 4.200000e-03 2.230000e-02
23 3.300000e-03 2.660000e-02
20 6.600000e-03 6.200000e-03
18 6.000000e-03 1.460000e-02
17 7.900000e-03 5.600000e-03
16 6.800000e-03 9.000000e-03
15 8.600000e-03 6.200000e-03
1000 0.000000e+00 5.260000e-02
100 2.000000e-04 7.140000e-02
65 1.300000e-03 5.040000e-02
50 1.200000e-03 3.870000e-02
40 2.600000e-03 3.930000e-02
30 2.700000e-03 3.280000e-02
26 3.900000e-03 3.180000e-02
23 4.200000e-03 1.020000e-02
20 5.200000e-03 2.150000e-02
18 7.500000e-03 6.400000e-03
17 7.100000e-03 6.000000e-03
16 7.800000e-03 9.400000e-03
15 9.900000e-03 6.300000e-03
1000 0.000000e+00 4.840000e-02
100 8.000000e-04 5.740000e-02
65 4.000000e-04 4.300000e-02
50 1.300000e-03 4.810000e-02
40 1.300000e-03 4.260000e-02
30 4.100000e-03 3.930000e-02
26 3.400000e-03 2.810000e-02
23 4.000000e-03 1.770000e-02
20 7.200000e-03 6.800000e-03
18 5.700000e-03 2.140000e-02
17 8.100000e-03 5.800000e-03
16 8.200000e-03 5.200000e-03
15 8.000000e-03 3.800000e-03
1000 0.000000e+00 6.100000e-02
100 4.000000e-04 4.970000e-02
65 8.000000e-04 4.960000e-02
50 2.100000e-03 4.920000e-02
40 1.600000e-03 4.520000e-02
30 2.400000e-03 2.880000e-02
26 3.600000e-03 2.740000e-02
23 5.400000e-03 2.220000e-02
20 5.900000e-03 2.230000e-02
18 7.100000e-03 7.100000e-03
17 8.300000e-03 1.950000e-02
16 6.900000e-03 4.600000e-03
15 8.900000e-03 4.100000e-03
1000 0.000000e+00 5.480000e-02
100 4.000000e-04 5.080000e-02
65 1.000000e-03 4.600000e-02
50 1.000000e-03 4.540000e-02
40 1.900000e-03 4.340000e-02
30 3.000000e-03 2.920000e-02
26 3.800000e-03 2.580000e-02
23 4.700000e-03 1.270000e-02
20 6.600000e-03 9.500000e-03
18 6.900000e-03 5.700000e-03
17 8.200000e-03 4.600000e-03
16 7.700000e-03 1.180000e-02
15 9.300000e-03 2.500000e-03
1000 0.000000e+00 5.360000e-02
100 4.000000e-04 5.370000e-02
65 1.200000e-03 4.060000e-02
50 1.500000e-03 4.070000e-02
40 2.400000e-03 5.410000e-02
30 3.500000e-03 3.380000e-02
26 4.100000e-03 1.960000e-02
23 4.300000e-03 2.730000e-02
20 5.300000e-03 2.900000e-02
18 9.000000e-03 4.900000e-03
17 9.100000e-03 8.400000e-03
16 7.300000e-03 3.800000e-03
15 6.900000e-03 6.500000e-03
1000 0.000000e+00 5.720000e-02
100 5.000000e-04 4.110000e-02
65 4.000000e-04 3.040000e-02
50 1.100000e-03 4.390000e-02
40 1.500000e-03 5.320000e-02
30 2.200000e-03 4.600000e-02
26 4.900000e-03 4.220000e-02
23 5.400000e-03 2.170000e-02
20 6.600000e-03 9.800000e-03
18 7.300000e-03 1.290000e-02
17 7.200000e-03 4.700000e-03
16 8.400000e-03 5.600000e-03
15 8.500000e-03 7.300000e-03
1000 1.000000e-04 7.650000e-02
100 5.000000e-04 4.880000e-02
65 8.000000e-04 4.540000e-02
50 9.000000e-04 3.990000e-02
40 1.800000e-03 4.780000e-02
30 3.500000e-03 3.440000e-02
26 5.400000e-03 4.650000e-02
23 5.500000e-03 3.100000e-02
20 7.400000e-03 1.280000e-02
18 6.600000e-03 5.800000e-03
17 8.700000e-03 6.200000e-03
16 7.600000e-03 3.800000e-03
15 8.100000e-03 6.600000e-03
1000 0.000000e+00 5.340000e-02
100 3.000000e-04 5.890000e-02
65 9.000000e-04 5.910000e-02
50 2.100000e-03 4.130000e-02
40 1.600000e-03 3.110000e-02
30 2.200000e-03 1.540000e-02
26 3.900000e-03 1.840000e-02
23 4.600000e-03 3.040000e-02
20 6.500000e-03 2.770000e-02
18 6.800000e-03 4.500000e-03
17 7.700000e-03 1.200000e-02
16 8.200000e-03 3.500000e-03
15 8.400000e-03 1.120000e-02
