# k_step gamma S_color
50 1.426878e-03 4.738455e-02
40 2.001627e-03 4.659428e-02
30 3.101068e-03 3.262449e-02
26 3.858403e-03 2.569070e-02
23 4.654944e-03 1.694204e-02
20 5.768886e-03 2.200850e-06
18 6.784906e-03 4.320943e-15
17 7.410498e-03 8.013023e-16
16 8.138468e-03 -1.354450e-15
15 8.993899e-03 -1.308992e-15
1000 1.572707e-05 5.884166e-02
100 5.007036e-04 5.430111e-02
65 9.593262e-04 4.743753e-02
50 1.426878e-03 4.610646e-02
40 2.001627e-03 4.459637e-02
30 3.101068e-03 3.322050e-02
26 3.858403e-03 2.526025e-02
23 4.654944e-03 1.766934e-02
20 5.768886e-03 1.992411e-06
18 6.784906e-03 4.405521e-15
17 7.410498e-03 8.039122e-16
16 8.138468e-03 -1.452040e-15
15 8.993899e-03 -1.318998e-15
1000 1.572707e-05 5.884471e-02
100 5.007036e-04 5.072401e-02
65 9.593262e-04 4.916806e-02
50 1.426878e-03 4.326525e-02
40 2.001627e-03 4.049199e-02
30 3.101068e-03 3.567604e-02
26 3.858403e-03 2.733013e-02
23 4.654944e-03 1.716157e-02
20 5.768886e-03 1.962183e-06
18 6.784906e-03 4.298442e-15
17 7.410498e-03 8.943016e-16
16 8.138468e-03 -1.433576e-15
15 8.993899e-03 -1.413794e-15
1000 1.572707e-05 5.907436e-02
100 5.007036e-04 5.426258e-02
65 9.593262e-04 4.882415e-02
50 1.426878e-03 4.942078e-02
40 2.001627e-03 4.358805e-02
30 3.101068e-03 3.652324e-02
26 3.858403e-03 2.590651e-02
23 4.654944e-03 1.715194e-02
20 5.768886e-03 2.152195e-06
18 6.784906e-03 4.341141e-15
17 7.410498e-03 8.888528e-16
16 8.138468e-03 -1.365120e-15
15 8.993899e-03 -1.425425e-15
1000 1.572707e-05 5.735880e-02
100 5.007036e-04 5.385637e-02
65 9.593262e-04 4.814885e-02
50 1.426878e-03 4.649153e-02
40 2.001627e-03 4.279933e-02
30 3.101068e-03 3.223016e-02
26 3.858403e-03 2.522137e-02
23 4.654944e-03 1.667247e-02
20 5.768886e-03 1.958929e-06
18 6.784906e-03 4.362740e-15
17 7.410498e-03 8.326943e-16
16 8.138468e-03 -1.345313e-15
15 8.993899e-03 -1.331767e-15
1000 1.572707e-05 6.473359e-02
100 5.007036e-04 5.717922e-02
65 9.593262e-04 5.247783e-02
50 1.426878e-03 4.979133e-02
40 2.001627e-03 4.224727e-02
30 3.101068e-03 3.518284e-02
26 3.858403e-03 2.801629e-02
23 4.654944e-03 1.579957e-02
20 5.768886e-03 2.075639e-06
18 6.784906e-03 4.081818e-15
17 7.410498e-03 8.478749e-16
16 8.138468e-03 -1.415374e-15
15 8.993899e-03 -1.494659e-15
1000 1.572707e-05 6.196683e-02
100 5.007036e-04 5.513610e-02
65 9.593262e-04 5.276878e-02
50 1.426878e-03 4.490445e-02
40 2.001627e-03 4.203348e-02
30 3.101068e-03 3.367090e-02
26 3.858403e-03 2.697722e-02
23 4.654944e-03 1.674397e-02
20 5.768886e-03 1.985830e-06
18 6.784906e-03 4.305198e-15
17 7.410498e-03 8.680674e-16
16 8.138468e-03 -1.316967e-15
15 8.993899e-03 -1.318502e-15
1000 1.572707e-05 6.121415e-02
100 5.007036e-04 5.579912e-02
65 9.593262e-04 5.273905e-02
50 1.426878e-03 4.585600e-02
40 2.001627e-03 4.251334e-02
30 3.101068e-03 3.619645e-02
26 3.858403e-03 2.626156e-02
23 4.654944e-03 1.670549e-02
20 5.768886e-03 2.037362e-06
18 6.784906e-03 4.310125e-15
17 7.410498e-03 8.463879e-16
16 8.138468e-03 -1.268005e-15
15 8.993899e-03 -1.352215e-15
1000 1.572707e-05 6.190222e-02
100 5.007036e-04 4.893537e-02
65 9.593262e-04 4.951985e-02
50 1.426878e-03 4.970464e-02
40 2.001627e-03 4.099794e-02
30 3.101068e-03 3.504566e-02
26 3.858403e-03 2.657229e-02
23 4.654944e-03 1.728062e-02
20 5.768886e-03 2.012768e-06
18 6.784906e-03 4.276815e-15
17 7.410498e-03 8.550102e-16
16 8.138468e-03 -1.226193e-15
15 8.993899e-03 -1.341224e-15
1000 1.572707e-05 5.779347e-02
100 5.007036e-04 5.166695e-02
65 9.593262e-04 5.186935e-02
50 1.426878e-03 4.648694e-02
40 2.001627e-03 4.195695e-02
30 3.101068e-03 3.278460e-02
26 3.858403e-03 2.668502e-02
23 4.654944e-03 1.658902e-02
20 5.768886e-03 1.975574e-06
18 6.784906e-03 4.538985e-15
17 7.410498e-03 8.610553e-16
16 8.138468e-03 -1.320129e-15
15 8.993899e-03 -1.393988e-15
1000 1.572707e-05 5.612346e-02
100 5.007036e-04 5.448320e-02
65 9.593262e-04 5.120400e-02
50 1.426878e-03 4.932924e-02
40 2.001627e-03 4.485605e-02
30 3.101068e-03 3.247558e-02
26 3.858403e-03 2.448825e-02
23 4.654944e-03 1.745891e-02
20 5.768886e-03 1.987237e-06
18 6.784906e-03 4.321696e-15
17 7.410498e-03 8.335669e-16
16 8.138468e-03 -1.383569e-15
15 8.993899e-03 -1.250788e-15
1000 1.572707e-05 6.068954e-02
100 5.007036e-04 5.007951e-02
65 9.593262e-04 5.164276e-02
50 1.426878e-03 4.983649e-02
40 2.001627e-03 4.726763e-02
30 3.101068e-03 3.437644e-02
26 3.858403e-03 2.664996e-02
23 4.654944e-03 1.751008e-02
20 5.768886e-03 2.003958e-06
18 6.784906e-03 4.272365e-15
17 7.410498e-03 8.142486e-16
16 8.138468e-03 -1.388993e-15
15 8.993899e-03 -1.287598e-15
1000 1.572707e-05 5.456583e-02
100 5.007036e-04 5.928680e-02
65 9.593262e-04 5.301554e-02
50 1.426878e-03 4.764376e-02
40 2.001627e-03 4.252051e-02
30 3.101068e-03 3.705448e-02
26 3.858403e-03 2.555898e-02
23 4.654944e-03 1.648415e-02
20 5.768886e-03 2.031351e-06
18 6.784906e-03 4.276764e-15
17 7.410498e-03 8.601326e-16
16 8.138468e-03 -1.381112e-15
15 8.993899e-03 -1.310785e-15
1000 1.572707e-05 6.053232e-02
100 5.007036e-04 5.777171e-02
65 9.593262e-04 4.681509e-02
50 1.426878e-03 4.576984e-02
40 2.001627e-03 4.593899e-02
30 3.101068e-03 3.495358e-02
26 3.858403e-03 2.673122e-02
23 4.654944e-03 1.688671e-02
20 5.768886e-03 2.095778e-06
18 6.784906e-03 4.385975e-15
17 7.410498e-03 8.456636e-16
16 8.138468e-03 -1.392594e-15
15 8.993899e-03 -1.277293e-15
1000 1.572707e-05 5.938687e-02
100 5.007036e-04 5.507192e-02
65 9.593262e-04 4.940895e-02
50 1.426878e-03 4.779733e-02
40 2.001627e-03 4.519327e-02
30 3.101068e-03 3.160715e-02
26 3.858403e-03 2.783477e-02
23 4.654944e-03 1.773730e-02
20 5.768886e-03 2.035108e-06
18 6.784906e-03 4.261032e-15
17 7.410498e-03 8.271073e-16
16 8.138468e-03 -1.252260e-15
15 8.993899e-03 -1.289844e-15
1000 1.572707e-05 5.477150e-02
100 5.007036e-04 5.376189e-02
65 9.593262e-04 5.224823e-02
50 1.426878e-03 4.674033e-02
40 2.001627e-03 4.532855e-02
30 3.101068e-03 3.539741e-02
26 3.858403e-03 2.551967e-02
23 4.654944e-03 1.752165e-02
20 5.768886e-03 1.975780e-06
18 6.784906e-03 4.330545e-15
17 7.410498e-03 8.940264e-16
16 8.138468e-03 -1.303460e-15
15 8.993899e-03 -1.450411e-15
1000 1.572707e-05 5.712760e-02
100 5.007036e-04 5.285882e-02
65 9.593262e-04 4.881117e-02
50 1.426878e-03 4.483161e-02
40 2.001627e-03 4.360321e-02
30 3.101068e-03 3.261465e-02
26 3.858403e-03 2.575825e-02
23 4.654944e-03 1.618974e-02
20 5.768886e-03 2.075743e-06
18 6.784906e-03 4.269498e-15
17 7.410498e-03 8.588439e-16
16 8.138468e-03 -1.344019e-15
15 8.993899e-03 -1.270718e-15
1000 1.572707e-05 6.039728e-02
100 5.007036e-04 5.528631e-02
65 9.593262e-04 4.754339e-02
50 1.426878e-03 4.900702e-02
40 2.001627e-03 4.119149e-02
30 3.101068e-03 3.134679e-02
26 3.858403e-03 2.498032e-02
23 4.654944e-03 1.823030e-02
20 5.768886e-03 2.153866e-06
18 6.784906e-03 4.397278e-15
17 7.410498e-03 8.263916e-16
16 8.138468e-03 -1.339726e-15
15 8.993899e-03 -1.287721e-15
1000 1.572707e-05 5.968935e-02
100 5.007036e-04 5.485386e-02
65 9.593262e-04 4.695092e-02
50 1.426878e-03 4.837679e-02
40 2.001627e-03 4.401829e-02
30 3.101068e-03 3.322198e-02
26 3.858403e-03 2.687280e-02
23 4.654944e-03 1.734858e-02
20 5.768886e-03 2.030303e-06
18 6.784906e-03 4.119729e-15
17 7.410498e-03 8.885481e-16
16 8.138468e-03 -1.324328e-15
15 8.993899e-03 -1.352815e-15
1000 1.572707e-05 5.417734e-02
100 5.007036e-04 5.841451e-02
65 9.593262e-04 5.130513e-02
50 1.426878e-03 4.703193e-02
40 2.001627e-03 4.380954e-02
30 3.101068e-03 3.344199e-02
26 3.858403e-03 2.697109e-02
23 4.654944e-03 1.560609e-02
20 5.768886e-03 2.135085e-06
18 6.784906e-03 4.081785e-15
17 7.410498e-03 8.310918e-16
16 8.138468e-03 -1.406145e-15
15 8.993899e-03 -1.432117e-15
1000 1.572707e-05 5.320002e-02
100 5.007036e-04 6.127030e-02
65 9.593262e-04 4.928850e-02
50 1.426878e-03 4.673669e-02
40 2.001627e-03 4.109919e-02
30 3.101068e-03 3.307556e-02
26 3.858403e-03 2.777937e-02
23 4.654944e-03 1.655343e-02
20 5.768886e-03 2.106325e-06
18 6.784906e-03 4.098687e-15
17 7.410498e-03 8.328939e-16
16 8.138468e-03 -1.366703e-15
15 8.993899e-03 -1.373055e-15
1000 1.572707e-05 5.321255e-02
100 5.007036e-04 5.198769e-02
65 9.593262e-04 4.747850e-02
50 1.426878e-03 4.459002e-02
40 2.001627e-03 4.221513e-02
30 3.101068e-03 3.080183e-02
26 3.858403e-03 2.796894e-02
23 4.654944e-03 1.726410e-02
20 5.768886e-03 2.134959e-06
18 6.784906e-03 4.355335e-15
17 7.410498e-03 8.853972e-16
16 8.138468e-03 -1.418657e-15
15 8.993899e-03 -1.386173e-15
1000 1.572707e-05 5.898249e-02
100 5.007036e-04 6.228894e-02
65 9.593262e-04 5.189021e-02
50 1.426878e-03 4.658587e-02
40 2.001627e-03 4.328346e-02
30 3.101068e-03 3.351829e-02
26 3.858403e-03 2.528517e-02
23 4.654944e-03 1.825567e-02
20 5.768886e-03 2.009984e-06
18 6.784906e-03 4.532608e-15
17 7.410498e-03 8.507643e-16
16 8.138468e-03 -1.364222e-15
15 8.993899e-03 -1.322896e-15
1000 1.572707e-05 6.081448e-02
100 5.007036e-04 5.520519e-02
65 9.593262e-04 4.928870e-02
50 1.426878e-03 4.885504e-02
40 2.001627e-03 4.490936e-02
30 3.101068e-03 3.225395e-02
26 3.858403e-03 2.851412e-02
23 4.654944e-03 1.661272e-02
20 5.768886e-03 1.989180e-06
18 6.784906e-03 4.230331e-15
17 7.410498e-03 8.145687e-16
16 8.138468e-03 -1.290903e-15
15 8.993899e-03 -1.328721e-15
1000 1.572707e-05 5.700569e-02
100 5.007036e-04 5.097241e-02
65 9.593262e-04 5.003704e-02
50 1.426878e-03 4.808179e-02
40 2.001627e-03 4.165067e-02
30 3.101068e-03 3.249921e-02
26 3.858403e-03 2.570321e-02
23 4.654944e-03 1.713409e-02
20 5.768886e-03 1.990096e-06
18 6.784906e-03 4.638372e-15
17 7.410498e-03 8.434404e-16
16 8.138468e-03 -1.318016e-15
15 8.993899e-03 -1.342018e-15
1000 1.572707e-05 6.392406e-02
100 5.007036e-04 5.650268e-02
65 9.593262e-04 4.542700e-02
50 1.426878e-03 4.293386e-02
40 2.001627e-03 4.039297e-02
30 3.101068e-03 3.354893e-02
26 3.858403e-03 2.504704e-02
23 4.654944e-03 1.651501e-02
20 5.768886e-03 1.995585e-06
18 6.784906e-03 4.399565e-15
17 7.410498e-03 8.454233e-16
16 8.138468e-03 -1.365935e-15
15 8.993899e-03 -1.326339e-15
1000 1.572707e-05 5.991940e-02
100 5.007036e-04 5.742214e-02
65 9.593262e-04 5.139497e-02
50 1.426878e-03 4.761190e-02
40 2.001627e-03 4.419613e-02
30 3.101068e-03 3.351198e-02
26 3.858403e-03 2.587269e-02
23 4.654944e-03 1.667833e-02
20 5.768886e-03 2.018750e-06
18 6.784906e-03 4.250749e-15
17 7.410498e-03 8.954304e-16
16 8.138468e-03 -1.446228e-15
15 8.993899e-03 -1.371394e-15
1000 1.572707e-05 5.822340e-02
100 5.007036e-04 5.372526e-02
65 9.593262e-04 5.066243e-02
50 1.426878e-03 4.784871e-02
40 2.001627e-03 4.332710e-02
30 3.101068e-03 3.514961e-02
26 3.858403e-03 2.618980e-02
23 4.654944e-03 1.754900e-02
20 5.768886e-03 2.155471e-06
18 6.784906e-03 4.394100e-15
17 7.410498e-03 7.963917e-16
16 8.138468e-03 -1.302247e-15
15 8.993899e-03 -1.324741e-15
1000 1.572707e-05 5.859490e-02
100 5.007036e-04 5.500259e-02
65 9.593262e-04 4.902579e-02
50 1.426878e-03 5.006020e-02
40 2.001627e-03 4.562229e-02
30 3.101068e-03 3.283102e-02
26 3.858403e-03 2.677259e-02
23 4.654944e-03 1.608522e-02
20 5.768886e-03 2.008257e-06
18 6.784906e-03 4.264552e-15
17 7.410498e-03 8.040793e-16
16 8.138468e-03 -1.370361e-15
15 8.993899e-03 -1.258001e-15
1000 1.572707e-05 5.193397e-02
100 5.007036e-04 5.751723e-02
65 9.593262e-04 4.897204e-02
50 1.426878e-03 4.670222e-02
40 2.001627e-03 4.257636e-02
30 3.101068e-03 3.408339e-02
26 3.858403e-03 2.508676e-02
23 4.654944e-03 1.734170e-02
20 5.768886e-03 2.055328e-06
18 6.784906e-03 4.052220e-15
17 7.410498e-03 8.584021e-16
16 8.138468e-03 -1.289497e-15
15 8.993899e-03 -1.325122e-15
1000 1.572707e-05 5.931884e-02
100 5.007036e-04 5.466940e-02
65 9.593262e-04 4.954551e-02
50 1.426878e-03 4.477307e-02
40 2.001627e-03 4.139644e-02
30 3.101068e-03 3.378516e-02
26 3.858403e-03 2.743068e-02
23 4.654944e-03 1.647596e-02
20 5.768886e-03 2.088771e-06
18 6.784906e-03 4.299760e-15
17 7.410498e-03 8.198037e-16
16 8.138468e-03 -1.369786e-15
15 8.993899e-03 -1.326094e-15
1000 1.572707e-05 6.387855e-02
100 5.007036e-04 5.673681e-02
65 9.593262e-04 5.046320e-02
50 1.426878e-03 4.826503e-02
40 2.001627e-03 4.448255e-02
30 3.101068e-03 3.206079e-02
26 3.858403e-03 2.519077e-02
23 4.654944e-03 1.738932e-02
20 5.768886e-03 1.969951e-06
18 6.784906e-03 4.140961e-15
17 7.410498e-03 9.195725e-16
16 8.138468e-03 -1.331961e-15
15 8.993899e-03 -1.315009e-15
1000 1.572707e-05 5.773776e-02
100 5.007036e-04 5.267855e-02
65 9.593262e-04 5.428198e-02
50 1.426878e-03 4.879120e-02
40 2.001627e-03 4.384339e-02
30 3.101068e-03 3.249010e-02
26 3.858403e-03 2.474254e-02
23 4.654944e-03 1.715873e-02
20 5.768886e-03 2.030383e-06
18 6.784906e-03 4.254249e-15
17 7.410498e-03 8.686211e-16
16 8.138468e-03 -1.412408e-15
15 8.993899e-03 -1.344912e-15
1000 1.572707e-05 6.422585e-02
100 5.007036e-04 5.621433e-02
65 9.593262e-04 4.898768e-02
50 1.426878e-03 4.689619e-02
40 2.001627e-03 4.135351e-02
30 3.101068e-03 3.551359e-02
26 3.858403e-03 2.741227e-02
23 4.654944e-03 1.715542e-02
20 5.768886e-03 2.093696e-06
18 6.784906e-03 4.221976e-15
17 7.410498e-03 8.183691e-16
16 8.138468e-03 -1.341868e-15
15 8.993899e-03 -1.305520e-15
1000 1.572707e-05 6.131730e-02
100 5.007036e-04 5.613188e-02
65 9.593262e-04 4.947980e-02
50 1.426878e-03 4.710846e-02
40 2.001627e-03 4.907376e-02
30 3.101068e-03 3.465207e-02
26 3.858403e-03 2.451350e-02
23 4.654944e-03 1.598116e-02
20 5.768886e-03 2.049706e-06
18 6.784906e-03 4.462309e-15
17 7.410498e-03 8.332062e-16
16 8.138468e-03 -1.374737e-15
15 8.993899e-03 -1.334886e-15
1000 1.572707e-05 5.674667e-02
100 5.007036e-04 5.062326e-02
65 9.593262e-04 4.867497e-02
50 1.426878e-03 4.356091e-02
40 2.001627e-03 4.016102e-02
30 3.101068e-03 3.357644e-02
26 3.858403e-03 2.803358e-02
23 4.654944e-03 1.747170e-02
20 5.768886e-03 2.007243e-06
18 6.784906e-03 4.261531e-15
17 7.410498e-03 8.807232e-16
16 8.138468e-03 -1.304758e-15
15 8.993899e-03 -1.339632e-15
1000 1.572707e-05 6.369604e-02
100 5.007036e-04 5.503769e-02
65 9.593262e-04 5.197517e-02
50 1.426878e-03 4.536741e-02
40 2.001627e-03 3.967605e-02
30 3.101068e-03 3.463402e-02
26 3.858403e-03 2.824896e-02
23 4.654944e-03 1.643379e-02
20 5.768886e-03 2.080084e-06
18 6.784906e-03 4.403080e-15
17 7.410498e-03 7.914478e-16
16 8.138468e-03 -1.357485e-15
15 8.993899e-03 -1.368538e-15
1000 1.572707e-05 6.003723e-02
100 5.007036e-04 5.336794e-02
65 9.593262e-04 4.920922e-02
50 1.426878e-03 4.955884e-02
40 2.001627e-03 4.506629e-02
30 3.101068e-03 3.415906e-02
26 3.858403e-03 2.522259e-02
23 4.654944e-03 1.887044e-02
20 5.768886e-03 2.054278e-06
18 6.784906e-03 4.275654e-15
17 7.410498e-03 8.551338e-16
16 8.138468e-03 -1.425583e-15
15 8.993899e-03 -1.409463e-15
1000 1.572707e-05 5.457343e-02
100 5.007036e-04 5.611942e-02
65 9.593262e-04 4.991709e-02
50 1.426878e-03 4.662835e-02
40 2.001627e-03 4.318442e-02
30 3.101068e-03 3.588044e-02
26 3.858403e-03 2.656386e-02
23 4.654944e-03 1.729977e-02
20 5.768886e-03 2.163012e-06
18 6.784906e-03 4.250655e-15
17 7.410498e-03 7.952860e-16
16 8.138468e-03 -1.433749e-15
15 8.993899e-03 -1.381322e-15
1000 1.572707e-05 5.733088e-02
100 5.007036e-04 5.141232e-02
65 9.593262e-04 5.173813e-02
50 1.426878e-03 4.698991e-02
40 2.001627e-03 4.145693e-02
30 3.101068e-03 3.306075e-02
26 3.858403e-03 2.802743e-02
23 4.654944e-03 1.664502e-02
20 5.768886e-03 1.939661e-06
18 6.784906e-03 4.158782e-15
17 7.410498e-03 8.673228e-16
16 8.138468e-03 -1.375184e-15
15 8.993899e-03 -1.306331e-15
1000 1.572707e-05 6.138465e-02
100 5.007036e-04 5.077253e-02
65 9.593262e-04 4.952947e-02
50 1.426878e-03 4.717569e-02
40 2.001627e-03 4.087856e-02
30 3.101068e-03 3.220074e-02
26 3.858403e-03 2.675975e-02
23 4.654944e-03 1.768067e-02
20 5.768886e-03 2.076123e-06
18 6.784906e-03 4.259331e-15
17 7.410498e-03 7.900703e-16
16 8.138468e-03 -1.258678e-15
15 8.993899e-03 -1.292646e-15
1000 1.572707e-05 5.961021e-02
100 5.007036e-04 5.488821e-02
65 9.593262e-04 5.084147e-02
50 1.426878e-03 4.553707e-02
40 2.001627e-03 3.864673e-02
30 3.101068e-03 3.119776e-02
26 3.858403e-03 2.568005e-02
23 4.654944e-03 1.666023e-02
20 5.768886e-03 2.078154e-06
18 6.784906e-03 4.124485e-15
17 7.410498e-03 8.642614e-16
16 8.138468e-03 -1.377957e-15
15 8.993899e-03 -1.351833e-15
1000 1.572707e-05 6.499604e-02
100 5.007036e-04 5.516836e-02
65 9.593262e-04 5.013921e-02
50 1.426878e-03 4.861029e-02
40 2.001627e-03 4.137707e-02
30 3.101068e-03 3.202065e-02
26 3.858403e-03 2.625500e-02
23 4.654944e-03 1.572096e-02
20 5.768886e-03 2.044613e-06
18 6.784906e-03 4.460406e-15
17 7.410498e-03 8.261023e-16
16 8.138468e-03 -1.443609e-15
15 8.993899e-03 -1.243011e-15
1000 1.572707e-05 5.613129e-02
100 5.007036e-04 5.525876e-02
65 9.593262e-04 5.457882e-02
50 1.426878e-03 4.806661e-02
40 2.001627e-03 3.864118e-02
30 3.101068e-03 3.414887e-02
26 3.858403e-03 2.513533e-02
23 4.654944e-03 1.663068e-02
20 5.768886e-03 2.053430e-06
18 6.784906e-03 4.515465e-15
17 7.410498e-03 8.827770e-16
16 8.138468e-03 -1.346761e-15
15 8.993899e-03 -1.418443e-15
1000 1.572707e-05 5.781866e-02
100 5.007036e-04 5.073042e-02
65 9.593262e-04 5.465860e-02
50 1.426878e-03 4.708415e-02
40 2.001627e-03 4.205465e-02
30 3.101068e-03 3.552576e-02
26 3.858403e-03 2.672301e-02
23 4.654944e-03 1.680781e-02
20 5.768886e-03 2.002038e-06
18 6.784906e-03 4.132072e-15
17 7.410498e-03 7.942044e-16
16 8.138468e-03 -1.286773e-15
15 8.993899e-03 -1.385255e-15
1000 1.572707e-05 5.948540e-02
100 5.007036e-04 5.519816e-02
65 9.593262e-04 4.871565e-02
50 1.426878e-03 4.583988e-02
40 2.001627e-03 4.210468e-02
30 3.101068e-03 3.172704e-02
26 3.858403e-03 2.621423e-02
23 4.654944e-03 1.693899e-02
20 5.768886e-03 2.088573e-06
18 6.784906e-03 4.147887e-15
17 7.410498e-03 8.270864e-16
16 8.138468e-03 -1.438912e-15
15 8.993899e-03 -1.410213e-15
1000 1.572707e-05 6.198092e-02
100 5.007036e-04 5.567411e-02
65 9.593262e-04 4.845093e-02
50 1.426878e-03 4.745105e-02
40 2.001627e-03 4.271676e-02
30 3.101068e-03 3.497721e-02
26 3.858403e-03 2.694271e-02
23 4.654944e-03 1.760291e-02
20 5.768886e-03 1.920667e-06
18 6.784906e-03 4.350630e-15
17 7.410498e-03 8.601423e-16
16 8.138468e-03 -1.292680e-15
15 8.993899e-03 -1.286297e-15
1000 1.572707e-05 6.210508e-02
100 5.007036e-04 4.943822e-02
65 9.593262e-04 4.769919e-02
50 1.426878e-03 4.750692e-02
40 2.001627e-03 4.832390e-02
30 3.101068e-03 3.171629e-02
26 3.858403e-03 2.513971e-02
23 4.654944e-03 1.630360e-02
20 5.768886e-03 2.144069e-06
18 6.784906e-03 4.151629e-15
17 7.410498e-03 8.226421e-16
16 8.138468e-03 -1.380746e-15
15 8.993899e-03 -1.314502e-15
1000 1.572707e-05 6.316814e-02
100 5.007036e-04 5.268325e-02
65 9.593262e-04 5.230934e-02
50 1.426878e-03 4.798490e-02
40 2.001627e-03 4.645341e-02
30 3.101068e-03 3.574731e-02
26 3.858403e-03 2.565563e-02
23 4.654944e-03 1.676058e-02
20 5.768886e-03 2.007199e-06
18 6.784906e-03 4.307672e-15
17 7.410498e-03 8.416985e-16
16 8.138468e-03 -1.441439e-15
15 8.993899e-03 -1.368246e-15
1000 1.572707e-05 5.665766e-02
100 5.007036e-04 5.201644e-02
65 9.593262e-04 5.497230e-02
50 1.426878e-03 4.571023e-02
40 2.001627e-03 4.069759e-02
30 3.101068e-03 3.246503e-02
26 3.858403e-03 2.514331e-02
23 4.654944e-03 1.674066e-02
20 5.768886e-03 1.897904e-06
18 6.784906e-03 4.048033e-15
17 7.410498e-03 8.580447e-16
16 8.138468e-03 -1.288694e-15
15 8.993899e-03 -1.457729e-15
1000 1.572707e-05 5.878197e-02
100 5.007036e-04 5.115868e-02
65 9.593262e-04 4.915965e-02
50 1.426878e-03 4.559478e-02
40 2.001627e-03 4.238816e-02
30 3.101068e-03 3.231420e-02
26 3.858403e-03 2.585664e-02
23 4.654944e-03 1.649609e-02
20 5.768886e-03 1.949784e-06
18 6.784906e-03 4.117803e-15
17 7.410498e-03 7.847195e-16
16 8.138468e-03 -1.338257e-15
15 8.993899e-03 -1.351570e-15
1000 1.572707e-05 5.724952e-02
100 5.007036e-04 5.455529e-02
65 9.593262e-04 5.038924e-02
50 1.426878e-03 4.989625e-02
40 2.001627e-03 4.238052e-02
30 3.101068e-03 3.288640e-02
26 3.858403e-03 2.459078e-02
23 4.654944e-03 1.723938e-02
20 5.768886e-03 1.980864e-06
18 6.784906e-03 4.333785e-15
17 7.410498e-03 8.138303e-16
16 8.138468e-03 -1.306535e-15
15 8.993899e-03 -1.436896e-15
1000 1.572707e-05 5.757255e-02
100 5.007036e-04 5.177966e-02
65 9.593262e-04 4.586934e-02
50 1.426878e-03 4.491631e-02
40 2.001627e-03 4.614990e-02
30 3.101068e-03 3.580987e-02
26 3.858403e-03 2.497112e-02
23 4.654944e-03 1.742328e-02
20 5.768886e-03 2.026233e-06
18 6.784906e-03 4.349965e-15
17 7.410498e-03 8.572251e-16
16 8.138468e-03 -1.287614e-15
15 8.993899e-03 -1.377059e-15
1000 1.572707e-05 6.341984e-02
100 5.007036e-04 5.282362e-02
65 9.593262e-04 5.097165e-02
50 1.426878e-03 4.568775e-02
40 2.001627e-03 4.592589e-02
30 3.101068e-03 3.250176e-02
26 3.858403e-03 2.685214e-02
23 4.654944e-03 1.693846e-02
20 5.768886e-03 1.925218e-06
18 6.784906e-03 4.407036e-15
17 7.410498e-03 7.881457e-16
16 8.138468e-03 -1.436572e-15
15 8.993899e-03 -1.377087e-15
